Date & time of file creation	9/9/2021 1:00 PM																																																																
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_9_6_2021\tempchange_25_21_DB_9.9.2021.txt																																																																
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_9_6_2021\tempchange_25_21_DB_9.9.2021_raw.txt																																																																
																																																																	
																																																																	
Parameter/Chamber	Wet weight [g]	Resp. volume [mL]	Fish length [cm]	Fractional error [%]	Chamber notes																																																												
Chamber 1	4.37	73.71568627450982	0																																																														
Chamber 2	4.91	73.00000000000001																																																															
Chamber 3	5.24	73.00000000000001																																																															
Chamber 4	4.860	73.00000000000001																																																															
Chamber 5	4.92	73.00000000000001	0																																																														
Chamber 6	4.62	73.23711340206188																																																															
Chamber 7	4.78	73.26732673267328																																																															
Chamber 8	3.76	74.24000000000001																																																															
																																																																	
																																																																	
Date &Time [DD-MM-YYYY/HH:MM:SS]	Time [sec]	Loop	Phase time [s]	CH 1 MO2 [mgO2/kg/hr]	CH 1 slope [%air sat./hr]	CH 1 R^2	CH 1 max O2 [%air sat.]	CH 1 min O2 [%air sat.]	CH 1 avg O2 [%air sat.]	CH 1 avg temp [°C]	CH 2 MO2 [mgO2/kg/hr]	CH 2 slope [%air sat./hr]	CH 2 R^2	CH 2 max O2 [%air sat.]	CH 2 min O2 [%air sat.]	CH 2 avg O2 [%air sat.]	CH 2 avg temp [°C]	CH 3 MO2 [mgO2/kg/hr]	CH 3 slope [%air sat./hr]	CH 3 R^2	CH 3 max O2 [%air sat.]	CH 3 min O2 [%air sat.]	CH 3 avg O2 [%air sat.]	CH 3 avg temp [°C]	CH 4 MO2 [mgO2/kg/hr]	CH 4 slope [%air sat./hr]	CH 4 R^2	CH 4 max O2 [%air sat.]	CH 4 min O2 [%air sat.]	CH 4 avg O2 [%air sat.]	CH 4 avg temp [°C]	CH 5 MO2 [mgO2/kg/hr]	CH 5 slope [%air sat./hr]	CH 5 R^2	CH 5 max O2 [%air sat.]	CH 5 min O2 [%air sat.]	CH 5 avg O2 [%air sat.]	CH 5 avg temp [°C]	CH 6 MO2 [mgO2/kg/hr]	CH 6 slope [%air sat./hr]	CH 6 R^2	CH 6 max O2 [%air sat.]	CH 6 min O2 [%air sat.]	CH 6 avg O2 [%air sat.]	CH 6 avg temp [°C]	CH 7 MO2 [mgO2/kg/hr]	CH 7 slope [%air sat./hr]	CH 7 R^2	CH 7 max O2 [%air sat.]	CH 7 min O2 [%air sat.]	CH 7 avg O2 [%air sat.]	CH 7 avg temp [°C]	CH 8 MO2 [mgO2/kg/hr]	CH 8 slope [%air sat./hr]	CH 8 R^2	CH 8 max O2 [%air sat.]	CH 8 min O2 [%air sat.]	CH 8 avg O2 [%air sat.]	CH 8 avg temp [°C]	AMB temp N°1 avg temp [°C]	AMB temp N°1 setpoint [°C]	AMB temp N°1 hysteresis [°C]	AMB temp N°2 avg temp [°C]	AMB temp N°2 setpoint [°C]	AMB temp N°2 hysteresis [°C]
9/9/2021/1:16:27 PM	660	1	F480/W60/M120	273.4	-201.364	0.974	91.81	85.11	88.64	24.68	271.1	-225.739	0.989	92.02	84.35	88.24	24.68	233.1	-207.612	0.992	91.39	84.60	88.11	24.68	293.1	-241.168	0.995	92.16	84.19	88.17	24.68	303.8	-252.418	0.973	92.48	83.42	88.34	24.68	281.1	-219.451	0.989	93.11	85.73	89.47	24.68	296.8	-239.081	0.987	92.93	85.05	89.20	24.68	356.6	-223.341	0.994	92.34	85.03	88.65	24.68	24.89	0.00	0.00	24.87	0.00	0.00
9/9/2021/1:27:26 PM	1320	2	F480/W60/M120	284.7	-206.212	0.981	93.31	86.46	89.97	24.14	326.3	-266.593	0.985	91.80	82.32	87.58	24.14	213.2	-187.438	0.975	92.89	86.77	90.01	24.14	266.1	-216.160	0.994	92.20	85.08	88.72	24.14	282.6	-233.897	0.988	93.24	84.81	89.25	24.15	253.3	-197.369	0.981	93.31	86.40	90.23	24.15	280.0	-224.686	0.972	93.58	86.88	90.29	24.15	316.2	-197.757	0.989	92.74	85.96	89.48	24.15	24.37	0.00	0.00	24.37	0.00	0.00
9/9/2021/1:38:27 PM	1980	3	F480/W60/M120	274.0	-194.542	0.980	93.71	87.11	90.68	24.05	281.4	-226.458	0.982	92.40	84.78	88.62	24.05	224.3	-192.772	0.965	92.96	85.95	89.94	24.05	281.2	-223.983	0.996	92.83	85.29	89.05	24.05	311.0	-252.110	0.977	93.57	85.43	89.77	24.03	277.6	-211.085	0.977	93.92	86.60	90.71	24.03	261.7	-205.872	0.988	93.54	86.52	90.28	24.03	432.3	-263.190	0.988	93.21	84.89	89.42	24.03	24.08	0.00	0.00	24.07	0.00	0.00
9/9/2021/1:49:26 PM	2640	4	F480/W60/M120	245.0	-174.935	0.980	93.81	88.01	91.05	24.00	310.8	-250.765	0.990	92.88	84.43	88.50	24.00	214.1	-184.946	0.983	93.31	86.98	90.36	24.00	283.4	-226.553	0.992	92.50	85.13	88.80	24.00	327.7	-265.819	0.978	93.69	85.02	89.62	23.98	303.5	-230.849	0.989	93.67	86.23	90.19	23.98	277.7	-218.647	0.988	93.23	86.09	89.74	23.98	355.9	-217.564	0.989	93.21	85.71	89.47	23.98	24.06	0.00	0.00	24.05	0.00	0.00
9/9/2021/2:00:26 PM	3300	5	F480/W60/M120	223.6	-158.640	0.968	94.21	88.44	91.36	24.00	316.0	-253.696	0.987	92.56	83.57	88.08	24.00	219.0	-187.921	0.982	93.25	86.92	90.19	24.00	296.7	-235.884	0.993	92.80	85.38	89.20	24.00	303.5	-246.055	0.991	93.43	85.02	89.24	23.96	259.2	-197.308	0.978	93.72	87.04	90.64	23.96	247.0	-194.465	0.983	93.53	87.28	90.27	23.96	336.2	-205.318	0.991	93.43	86.14	89.84	23.96	24.01	0.00	0.00	23.99	0.00	0.00
9/9/2021/2:11:26 PM	3960	6	F480/W60/M120	289.0	-205.327	0.979	93.50	86.56	90.47	23.99	306.7	-246.906	0.986	92.12	83.91	88.08	23.99	225.8	-194.384	0.981	93.61	87.24	90.66	23.99	272.6	-217.379	0.987	92.80	85.64	89.30	23.99	291.1	-235.431	0.981	93.64	85.34	89.89	23.95	263.9	-200.092	0.988	93.69	87.19	90.66	23.95	223.9	-175.917	0.982	94.12	87.85	91.28	23.95	327.8	-199.574	0.992	93.54	86.56	90.19	23.95	24.01	0.00	0.00	23.99	0.00	0.00
9/9/2021/2:22:26 PM	4620	7	F480/W60/M120	240.1	-173.831	0.972	94.11	88.29	91.04	23.74	296.4	-241.119	0.985	92.64	84.17	88.12	23.74	213.9	-187.041	0.984	93.34	87.12	90.53	23.74	268.2	-216.534	0.993	92.97	85.59	89.32	23.74	234.1	-193.481	0.981	93.36	86.41	90.20	23.74	259.2	-200.309	0.977	93.48	87.01	90.67	23.74	225.5	-181.044	0.982	94.66	88.59	91.88	23.74	321.6	-199.498	0.990	93.04	86.32	89.82	23.74	23.91	0.00	0.00	23.90	0.00	0.00
9/9/2021/2:33:27 PM	5280	8	F480/W60/M120	229.0	-164.484	0.972	93.73	88.21	91.08	23.26	254.9	-206.246	0.971	92.98	85.52	89.44	23.26	203.7	-176.766	0.985	93.70	87.53	90.82	23.26	252.1	-202.081	0.990	92.98	86.23	89.87	23.26	252.3	-206.154	0.982	93.67	86.76	90.46	23.28	235.9	-181.314	0.986	93.94	87.90	91.06	23.28	222.2	-176.807	0.977	94.30	88.29	91.53	23.28	283.5	-175.105	0.986	93.36	87.46	90.36	23.28	23.47	0.00	0.00	23.47	0.00	0.00
9/9/2021/2:44:26 PM	5940	9	F480/W60/M120	305.7	-214.389	0.979	92.04	84.66	88.45	23.08	264.6	-210.628	0.976	93.24	85.60	89.18	23.08	206.2	-175.645	0.972	93.68	87.69	91.02	23.08	254.1	-200.338	0.992	93.12	86.56	89.91	23.08	239.4	-191.812	0.991	93.63	87.23	90.52	23.08	260.0	-194.982	0.989	94.54	88.03	91.10	23.08	223.6	-173.786	0.982	94.36	88.79	91.80	23.08	290.6	-175.294	0.987	94.08	87.95	91.28	23.08	NaN	0.00	0.00	NaN	0.00	0.00
9/9/2021/2:55:26 PM	6600	10	F480/W60/M120	229.6	-160.206	0.978	93.32	87.70	90.63	23.07	295.2	-233.114	0.987	92.67	84.58	88.80	23.07	218.7	-184.601	0.972	93.55	86.97	90.65	23.07	241.6	-189.085	0.988	92.92	86.71	90.10	23.07	275.1	-218.648	0.987	94.66	87.23	91.06	23.06	231.5	-172.717	0.990	94.83	88.86	91.96	23.06	247.9	-190.996	0.988	93.78	87.69	90.68	23.06	299.2	-179.143	0.989	94.06	88.19	91.22	23.06	23.08	0.00	0.00	23.08	0.00	0.00
