Date & time of file creation	11/18/2021 12:54 PM																																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_11_14_2021\MMR_27_BC_11.18.2021.txt																																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_11_14_2021\MMR_27_BC_11.18.2021_raw.txt																																																													
																																																														
																																																														
Parameter/Chamber	Wet weight [g]	Resp. volume [mL]	Fish length [cm]	Fractional error [%]	Chamber notes																																																									
Chamber 1	14.99	302.44660194174753	0																																																											
Chamber 2	14.3829	302.47181818181815																																																												
Chamber 3	17.46	300.04854368932035																																																												
Chamber 4	20.23	296.970297029703																																																												
Chamber 5	14.45	302.97087378640776	0																																																											
Chamber 6	13.9	304.0093457943925																																																												
Chamber 7	15.69	302.0571428571429																																																												
Chamber 8	15.2	301.9504950495049																																																												
																																																														
																																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Time [sec]	Loop	Phase time [s]	CH 1 MO2 [mgO2/kg/hr]	CH 1 slope [%air sat./hr]	CH 1 R^2	CH 1 max O2 [%air sat.]	CH 1 min O2 [%air sat.]	CH 1 avg O2 [%air sat.]	CH 1 avg temp [°C]	CH 2 MO2 [mgO2/kg/hr]	CH 2 slope [%air sat./hr]	CH 2 R^2	CH 2 max O2 [%air sat.]	CH 2 min O2 [%air sat.]	CH 2 avg O2 [%air sat.]	CH 2 avg temp [°C]	CH 3 MO2 [mgO2/kg/hr]	CH 3 slope [%air sat./hr]	CH 3 R^2	CH 3 max O2 [%air sat.]	CH 3 min O2 [%air sat.]	CH 3 avg O2 [%air sat.]	CH 3 avg temp [°C]	CH 4 MO2 [mgO2/kg/hr]	CH 4 slope [%air sat./hr]	CH 4 R^2	CH 4 max O2 [%air sat.]	CH 4 min O2 [%air sat.]	CH 4 avg O2 [%air sat.]	CH 4 avg temp [°C]	CH 5 MO2 [mgO2/kg/hr]	CH 5 slope [%air sat./hr]	CH 5 R^2	CH 5 max O2 [%air sat.]	CH 5 min O2 [%air sat.]	CH 5 avg O2 [%air sat.]	CH 5 avg temp [°C]	CH 6 MO2 [mgO2/kg/hr]	CH 6 slope [%air sat./hr]	CH 6 R^2	CH 6 max O2 [%air sat.]	CH 6 min O2 [%air sat.]	CH 6 avg O2 [%air sat.]	CH 6 avg temp [°C]	CH 7 MO2 [mgO2/kg/hr]	CH 7 slope [%air sat./hr]	CH 7 R^2	CH 7 max O2 [%air sat.]	CH 7 min O2 [%air sat.]	CH 7 avg O2 [%air sat.]	CH 7 avg temp [°C]	CH 8 MO2 [mgO2/kg/hr]	CH 8 slope [%air sat./hr]	CH 8 R^2	CH 8 max O2 [%air sat.]	CH 8 min O2 [%air sat.]	CH 8 avg O2 [%air sat.]	CH 8 avg temp [°C]	AMB temp N°1 avg temp [°C]	AMB temp N°1 setpoint [°C]	AMB temp N°1 hysteresis [°C]
11/18/2021/1:05:16 PM	600	1	F480/W60/M60	630.6	-392.834	0.998	89.50	83.24	86.44	27.08	657.3	-392.849	0.997	87.60	81.48	84.54	27.08	304.9	-222.480	0.995	90.30	86.77	88.52	27.08	319.6	-273.234	0.992	89.40	85.06	87.32	27.08	426.3	-255.147	0.995	89.38	85.39	87.43	27.08	412.2	-236.370	0.993	89.72	86.02	87.85	27.08	333.7	-217.329	0.992	89.54	86.09	87.74	27.08	298.8	-188.421	0.989	88.80	85.71	87.27	27.08	27.05	26.96	0.00
11/18/2021/1:15:16 PM	1200	2	F480/W60/M60	759.0	-471.376	0.999	86.84	79.17	82.96	27.19	573.6	-340.602	0.997	88.88	83.35	85.99	27.19	322.7	-233.233	0.997	90.08	86.23	88.11	27.19	329.9	-279.940	0.988	89.13	84.71	86.77	27.19	392.5	-232.512	0.993	89.47	85.74	87.60	27.19	699.0	-399.932	0.997	86.79	80.44	83.51	27.19	377.3	-243.589	0.995	88.81	84.67	86.73	27.19	328.3	-204.793	0.991	88.51	85.13	86.77	27.19	27.14	26.96	0.00
11/18/2021/1:25:16 PM	1800	3	F480/W60/M60	741.0	-464.051	0.999	86.13	78.70	82.37	27.11	617.2	-371.044	0.997	86.83	80.77	83.70	27.11	439.2	-323.213	0.998	87.22	81.77	84.45	27.11	310.2	-267.428	0.985	88.32	84.00	86.01	27.11	356.7	-215.478	0.991	89.21	85.67	87.35	27.11	431.8	-249.879	0.992	88.67	84.73	86.67	27.11	358.4	-235.699	0.993	88.76	84.89	86.82	27.11	313.4	-199.859	0.989	88.32	85.05	86.65	27.11	27.16	26.96	0.00
11/18/2021/1:35:16 PM	2400	4	F480/W60/M60	743.4	-463.803	0.999	85.76	78.27	82.03	27.02	513.7	-307.476	0.995	87.81	82.77	85.26	27.02	606.1	-444.027	0.999	85.44	78.21	81.85	27.02	462.6	-396.706	0.995	87.28	80.89	83.93	27.02	389.0	-233.528	0.994	89.72	85.82	87.70	27.02	394.9	-227.248	0.993	89.08	85.20	87.13	27.02	365.8	-239.158	0.994	88.57	84.78	86.60	27.02	348.3	-220.644	0.989	88.70	85.00	86.73	27.02	27.05	26.96	0.00
11/18/2021/1:45:16 PM	3000	5	F480/W60/M60	757.3	-472.516	0.999	85.47	77.81	81.68	26.96	471.4	-282.360	0.997	88.23	83.53	85.77	26.96	517.2	-378.968	0.999	86.31	80.10	83.21	26.96	547.3	-469.323	0.997	85.41	77.92	81.64	26.96	446.0	-267.963	0.994	88.15	83.69	86.01	26.96	622.2	-358.258	0.996	86.42	80.30	83.22	26.96	362.5	-237.289	0.991	88.39	84.48	86.39	26.96	430.8	-273.180	0.994	86.83	82.33	84.52	26.96	26.98	26.96	0.00
11/18/2021/1:55:16 PM	3600	6	F480/W60/M60	787.6	-491.518	0.999	85.53	77.64	81.54	26.95	464.1	-278.134	0.996	87.76	83.21	85.52	26.95	477.2	-349.803	0.999	86.22	80.64	83.43	26.95	466.1	-399.903	0.993	85.92	79.59	82.74	26.95	522.1	-313.736	0.996	86.79	81.59	84.27	26.95	566.2	-326.134	0.996	87.27	81.81	84.50	26.95	313.0	-205.067	0.986	87.84	84.20	86.02	26.95	319.4	-202.821	0.990	87.79	84.18	85.89	26.95	26.95	26.96	0.00
11/18/2021/2:05:16 PM	4200	7	F480/W60/M60	777.3	-481.377	0.999	85.55	77.88	81.73	26.92	497.0	-294.043	0.995	88.02	83.29	85.71	26.92	463.1	-335.750	0.999	86.92	81.47	84.19	26.92	457.3	-388.598	0.992	86.95	80.65	83.91	26.92	566.5	-336.633	0.997	86.51	81.05	83.82	26.92	603.3	-343.784	0.996	85.89	80.30	83.15	26.92	469.5	-303.562	0.995	86.46	81.65	84.06	26.92	315.2	-196.416	0.991	87.25	84.16	85.67	26.92	26.93	26.96	0.00
11/18/2021/2:15:16 PM	4800	8	F480/W60/M60	755.1	-471.457	0.999	85.67	78.11	81.86	26.96	485.0	-290.828	0.995	88.31	83.57	86.02	26.96	426.2	-312.712	0.998	87.89	82.76	85.38	26.96	438.0	-376.050	0.992	86.66	80.85	83.66	26.96	491.1	-295.361	0.997	87.09	82.31	84.68	26.96	497.0	-286.547	0.995	86.92	82.22	84.51	26.96	561.3	-367.423	0.998	85.41	79.57	82.42	26.96	492.5	-312.547	0.996	86.02	80.94	83.55	26.96	26.97	26.96	0.00
11/18/2021/2:25:16 PM	5400	9	F480/W60/M60	760.2	-474.152	0.999	85.90	78.29	82.12	27.02	456.5	-273.024	0.994	88.18	83.97	86.10	27.02	427.1	-312.643	0.998	87.63	82.71	85.15	27.02	448.3	-384.249	0.994	86.47	80.30	83.43	27.02	457.0	-274.148	0.996	87.56	83.14	85.37	27.02	467.2	-268.716	0.994	87.42	82.99	85.26	27.02	493.8	-322.732	0.994	86.28	80.96	83.65	27.02	574.8	-364.102	0.996	85.39	79.33	82.25	27.02	27.00	26.96	0.00
11/18/2021/2:35:16 PM	6000	10	F480/W60/M60	667.4	-417.712	0.999	86.62	79.97	83.27	27.04	426.4	-256.506	0.991	88.35	84.10	86.29	27.04	407.0	-299.387	0.999	87.82	82.98	85.47	27.04	447.0	-384.610	0.993	86.57	80.06	83.20	27.04	446.7	-269.441	0.995	87.83	83.48	85.74	27.04	455.7	-263.535	0.992	87.69	83.33	85.67	27.04	459.9	-301.961	0.993	86.70	81.97	84.34	27.04	594.3	-377.858	0.996	85.01	79.07	82.00	27.04	27.04	26.96	0.00
11/18/2021/2:45:16 PM	6600	11	F480/W60/M60	707.1	-443.272	0.999	86.55	79.45	82.97	27.08	418.8	-252.605	0.992	88.52	84.65	86.58	27.08	388.6	-286.568	0.998	88.06	83.36	85.73	27.08	434.6	-374.746	0.993	87.04	80.66	83.92	27.08	453.9	-274.431	0.995	88.28	83.67	85.91	27.08	445.2	-258.134	0.988	88.23	83.82	85.97	27.08	456.4	-300.358	0.996	86.91	82.15	84.49	27.08	505.3	-322.169	0.995	86.09	80.71	83.44	27.08	27.07	26.96	0.00
11/18/2021/2:55:16 PM	7200	12	F480/W60/M60	651.2	-406.512	0.999	87.06	80.50	83.78	27.10	410.6	-245.709	0.994	89.09	84.99	87.02	27.10	381.0	-279.064	0.997	88.40	83.88	86.12	27.10	436.6	-374.601	0.993	87.17	80.91	84.15	27.10	458.7	-275.399	0.995	88.27	83.85	86.01	27.10	448.5	-258.110	0.991	88.20	83.86	86.02	27.10	447.9	-292.892	0.994	87.20	82.33	84.72	27.10	490.3	-310.756	0.995	86.38	81.19	83.76	27.10	27.10	26.96	0.00
11/18/2021/3:05:16 PM	7800	13	F480/W60/M60	677.3	-424.615	0.999	86.82	80.05	83.41	27.10	393.7	-237.420	0.992	89.38	85.45	87.34	27.10	363.2	-267.826	0.997	88.65	84.30	86.47	27.10	435.3	-375.266	0.993	87.55	81.21	84.51	27.10	423.9	-256.299	0.994	88.34	84.26	86.29	27.10	446.3	-258.680	0.994	88.11	83.72	86.00	27.10	465.5	-306.236	0.995	87.20	82.35	84.77	27.10	476.2	-303.588	0.995	86.30	81.35	83.81	27.10	27.11	26.96	0.00
11/18/2021/3:15:16 PM	8400	14	F480/W60/M60	686.5	-428.348	0.999	87.26	80.45	83.80	27.11	395.2	-236.158	0.991	89.36	85.33	87.41	27.11	348.5	-254.930	0.997	89.15	84.93	87.03	27.11	423.6	-363.115	0.993	87.69	81.63	84.72	27.11	442.7	-265.454	0.994	88.59	84.21	86.45	27.11	461.1	-265.040	0.994	88.44	84.22	86.35	27.11	452.4	-295.558	0.994	87.53	82.84	85.23	27.11	498.0	-315.381	0.995	86.62	81.31	83.94	27.11	27.11	26.96	0.00
11/18/2021/3:25:16 PM	9000	15	F480/W60/M60	557.4	-349.319	0.999	88.05	82.50	85.24	27.11	372.1	-224.050	0.992	89.36	85.69	87.56	27.11	330.5	-243.436	0.997	89.09	84.86	86.90	27.11	412.9	-355.613	0.992	87.88	81.70	84.88	27.11	414.0	-249.924	0.994	88.99	84.86	86.86	27.11	433.8	-251.023	0.991	88.68	84.55	86.52	27.11	426.4	-280.212	0.991	88.02	83.39	85.69	27.11	466.1	-296.764	0.993	86.69	81.70	84.20	27.11	27.12	26.96	0.00
11/18/2021/3:35:16 PM	9600	16	F480/W60/M60	600.0	-374.878	0.998	87.92	81.98	84.88	27.11	371.5	-222.629	0.991	89.57	85.95	87.69	27.11	318.8	-233.760	0.997	89.56	85.70	87.65	27.11	409.2	-351.355	0.993	88.04	82.22	85.37	27.11	399.0	-239.837	0.994	89.09	85.25	87.21	27.11	417.7	-240.693	0.991	88.78	84.86	86.89	27.11	422.3	-276.465	0.994	88.10	83.70	85.93	27.11	475.1	-301.442	0.996	87.11	82.15	84.59	27.11	27.11	26.96	0.00
11/18/2021/3:45:16 PM	10200	17	F480/W60/M60	527.7	-331.982	0.997	88.62	83.11	85.77	27.11	365.6	-221.438	0.993	89.88	86.23	87.95	27.11	308.0	-228.263	0.997	89.69	85.86	87.76	27.11	384.0	-332.038	0.989	88.36	82.91	85.63	27.11	379.3	-230.359	0.992	89.32	85.58	87.48	27.11	399.4	-232.478	0.988	89.01	85.29	87.22	27.11	390.7	-258.084	0.993	88.50	84.26	86.34	27.11	446.6	-285.644	0.995	87.42	82.78	85.10	27.11	27.11	26.96	0.00
11/18/2021/3:55:16 PM	10800	18	F480/W60/M60	492.5	-307.604	0.998	88.84	83.99	86.39	27.11	360.2	-215.726	0.989	89.78	86.28	87.99	27.11	306.2	-224.429	0.996	89.69	86.02	87.84	27.11	372.7	-319.945	0.990	88.42	83.31	85.91	27.11	366.9	-220.420	0.992	89.57	86.05	87.82	27.11	393.6	-226.700	0.989	89.52	85.82	87.58	27.11	398.9	-261.038	0.992	88.33	84.24	86.29	27.11	442.9	-280.914	0.995	87.67	83.22	85.43	27.11	27.12	26.96	0.00
11/18/2021/4:05:16 PM	11400	19	F480/W60/M60	596.2	-372.641	0.999	88.12	82.14	85.13	27.11	353.8	-212.112	0.986	89.80	86.09	87.97	27.11	301.0	-220.866	0.996	89.63	86.16	87.87	27.11	391.3	-336.194	0.987	88.87	83.29	86.10	27.11	366.2	-220.218	0.992	89.91	86.35	88.06	27.11	390.9	-225.386	0.990	89.43	85.90	87.65	27.11	386.1	-252.927	0.990	88.66	84.54	86.64	27.11	412.4	-261.805	0.993	87.83	83.68	85.82	27.11	27.12	26.96	0.00
11/18/2021/4:15:16 PM	12000	20	F480/W60/M60	606.4	-379.472	0.999	88.03	81.82	84.98	27.10	340.7	-204.735	0.982	89.97	86.28	88.09	27.10	299.2	-220.016	0.995	89.88	86.25	88.04	27.10	351.1	-302.087	0.980	88.84	83.86	86.36	27.10	330.5	-199.221	0.989	89.84	86.62	88.22	27.10	371.1	-214.443	0.982	89.62	85.99	87.74	27.10	378.3	-248.242	0.988	88.68	84.57	86.67	27.10	388.4	-247.020	0.991	88.26	84.16	86.14	27.10	27.12	26.96	0.00
11/18/2021/4:25:16 PM	12600	21	F480/W60/M60	472.6	-296.869	0.996	88.92	84.19	86.57	27.10	327.4	-197.812	0.985	90.01	86.68	88.37	27.10	302.0	-223.099	0.995	89.90	86.22	88.13	27.10	347.3	-299.844	0.980	89.20	84.11	86.57	27.10	335.3	-203.183	0.989	90.09	86.72	88.41	27.10	356.7	-207.156	0.987	89.87	86.33	88.01	27.10	385.2	-253.833	0.991	88.85	84.66	86.83	27.10	361.5	-230.974	0.993	88.51	84.41	86.54	27.10	27.11	26.96	0.00
11/18/2021/4:35:16 PM	13200	22	F480/W60/M60	516.3	-323.665	0.998	88.69	83.48	86.06	27.10	335.6	-202.265	0.983	90.23	86.93	88.59	27.10	288.4	-212.647	0.993	90.07	86.58	88.30	27.10	352.5	-303.786	0.982	89.06	84.17	86.58	27.10	319.0	-192.862	0.992	90.25	87.03	88.66	27.10	343.4	-199.031	0.984	89.85	86.64	88.19	27.10	359.8	-236.689	0.993	88.93	84.96	86.94	27.10	342.7	-218.577	0.987	88.84	85.18	86.98	27.10	27.11	26.96	0.00
11/18/2021/4:45:16 PM	13800	23	F480/W60/M60	421.7	-263.047	0.995	89.99	85.79	87.84	27.11	364.1	-217.807	0.986	90.00	86.44	88.26	27.11	313.0	-229.165	0.994	90.04	86.39	88.19	27.11	350.7	-300.789	0.983	89.39	84.32	86.92	27.11	331.6	-198.899	0.988	90.26	87.17	88.70	27.11	357.8	-205.751	0.985	90.11	86.48	88.39	27.11	370.4	-242.096	0.989	89.09	85.12	87.18	27.11	343.3	-217.393	0.990	89.16	85.42	87.27	27.11	27.11	26.96	0.00
11/18/2021/4:55:16 PM	14400	24	F480/W60/M60	450.8	-284.337	0.997	89.16	84.56	86.85	27.10	332.8	-202.194	0.986	90.05	86.77	88.47	27.10	292.0	-216.883	0.995	89.81	86.28	88.01	27.10	320.3	-277.702	0.984	89.55	84.88	87.17	27.10	295.6	-180.380	0.988	90.33	87.45	88.95	27.10	323.6	-189.185	0.986	90.19	87.06	88.61	27.10	348.2	-230.640	0.989	89.33	85.37	87.34	27.10	320.3	-205.885	0.990	89.24	85.76	87.43	27.10	27.11	26.96	0.00
