Date & time of file creation	9/2/2021 2:59 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.30.2021\tempchange_23_21_9.2.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.30.2021\tempchange_23_21_9.2.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
Chamber 1	1	58.0500	27.1000	0.00	100.00	22.59	20.76																																							
Chamber 2	1	58.0500	27.0500	0.00	100.00	22.59	20.76																																							
Chamber 3	1	58.0500	27.0700	0.00	100.00	22.59	20.76																																							
Chamber 4	1	58.0500	27.0500	0.00	100.00	22.59	20.76																																							
Chamber 5	1	58.0500	27.0000	0.00	100.00	22.59	20.76																																							
Chamber 6	1	58.0500	27.0700	0.00	100.00	22.59	20.76																																							
Chamber 7	1	58.0500	27.0700	0.00	100.00	22.59	20.76																																							
Chamber 8	1	59.5000	26.8000	0.00	100.00	22.59	20.76																																							
																																														
																																														
Ambient temp N°1	1	0.0000	0.0000	0.00	0.00	Not used	Not used																																							
Ambient temp N°2	1	0.0000	0.0000	0.00	0.00	Not used	Not used																																							
																																														
																																														
																																														
																																														
EXPERIMENT DATA																																														
Parameter/Channel	Chamber vol [mL]	Tube vol [mL]	Wet weight [g]	Density [kg/L]	Fish length [cm]	Fish width [cm]	Fish depth [cm]	Cross section area [cm2]																																						
Chamber 1	70	8	3.88	0.97	0	Not used	Not used	Not used																																						
Chamber 2	70	8	4.190	1.047	Not used	Not used	Not used	Not used																																						
Chamber 3	70	8	4.560	1.01	Not used	Not used	Not used	Not used																																						
Chamber 4	70	8	4.33	0.96	Not used	Not used	Not used	Not used																																						
Chamber 5	70	8	3.99	0.9975	0	Not used	Not used	Not used																																						
Chamber 6	70	8	4.25	1.01	Not used	Not used	Not used	Not used																																						
Chamber 7	70	8	4.79	1.01	Not used	Not used	Not used	Not used																																						
Chamber 8	70	8	3.99	0.9975	Not used	Not used	Not used	Not used																																						
																																														
																																														
																																														
																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [%air sat.]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [%air sat.]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [%air sat.]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [%air sat.]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [%air sat.]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [%air sat.]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [%air sat.]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [%air sat.]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
9/2/2021/2:59:31 PM	Flush	1013.0	0.0	27.1900	23.02	95.17	27.2633	23.02	94.07	27.1467	23.02	95.29	27.1633	23.02	94.96	27.0700	22.97	95.45	27.2000	22.97	94.89	27.1400	22.97	95.43	27.0000	22.97	94.55	NaN	NaN	NaN	NaN	23.0167	23.02	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:32 PM	F1   	1013.0	0.0	27.1875	23.02	95.19	27.2500	23.02	94.19	27.1375	23.02	95.37	27.1625	23.02	94.97	27.0950	22.97	95.22	27.2000	22.97	94.89	27.1450	22.97	95.39	27.0150	22.97	94.41	NaN	NaN	NaN	NaN	23.0175	23.02	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:33 PM	F1   	1013.0	0.0	27.1875	23.01	95.20	27.2225	23.01	94.44	27.1600	23.01	95.18	27.1400	23.01	95.19	27.1100	22.97	95.08	27.1850	22.97	95.03	27.1600	22.97	95.25	27.0300	22.97	94.28	NaN	NaN	NaN	NaN	23.0100	23.01	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:34 PM	F1   	1013.0	0.0	27.2175	23.01	94.93	27.2500	23.01	94.20	27.1550	23.01	95.23	27.1325	23.01	95.26	27.0950	22.97	95.22	27.1700	22.97	95.16	27.1650	22.97	95.21	27.0250	22.97	94.32	NaN	NaN	NaN	NaN	23.0100	23.01	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:35 PM	F1   	1013.0	0.0	27.2375	23.01	94.75	27.3050	23.01	93.71	27.1425	23.01	95.35	27.1250	23.01	95.33	27.0950	22.97	95.22	27.1750	22.97	95.12	27.1500	22.97	95.34	27.0100	22.97	94.46	NaN	NaN	NaN	NaN	23.0075	23.01	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:36 PM	F1   	1013.0	0.0	27.2375	23.00	94.77	27.2875	23.00	93.88	27.1525	23.00	95.27	27.1625	23.00	95.00	27.1050	22.97	95.13	27.1950	22.97	94.94	27.1500	22.97	95.34	27.0150	22.97	94.41	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:37 PM	F1   	1013.0	0.0	27.2650	23.00	94.51	27.2825	23.00	93.92	27.1625	23.00	95.17	27.1500	23.00	95.11	27.1250	22.97	94.95	27.2200	22.97	94.71	27.1650	22.97	95.21	27.0500	22.97	94.10	NaN	NaN	NaN	NaN	23.0025	23.00	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:38 PM	F1   	1013.0	0.0	27.2675	23.01	94.48	27.3050	23.01	93.71	27.1675	23.01	95.12	27.1825	23.01	94.80	27.1450	22.97	94.77	27.2050	22.97	94.85	27.1650	22.97	95.21	27.0700	22.97	93.92	NaN	NaN	NaN	NaN	23.0100	23.01	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:39 PM	F1   	1013.0	0.0	27.2425	23.01	94.70	27.3475	23.01	93.33	27.1625	23.01	95.16	27.1900	23.01	94.74	27.1250	22.97	94.95	27.2000	22.97	94.89	27.1600	22.97	95.25	27.0450	22.97	94.14	NaN	NaN	NaN	NaN	23.0100	23.01	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:40 PM	F1   	1013.0	0.0	27.2875	23.01	94.30	27.3300	23.01	93.49	27.1800	23.01	95.00	27.2000	23.01	94.65	27.1200	22.97	94.99	27.2150	22.97	94.76	27.1850	22.97	95.03	27.0250	22.97	94.32	NaN	NaN	NaN	NaN	23.0100	23.01	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:41 PM	F1   	1013.0	0.0	27.2950	23.01	94.23	27.2900	23.01	93.84	27.2100	23.01	94.73	27.2275	23.01	94.40	27.1400	22.97	94.81	27.1950	22.97	94.94	27.1800	22.97	95.07	27.0250	22.97	94.32	NaN	NaN	NaN	NaN	23.0100	23.01	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:42 PM	F1   	1013.0	0.0	27.2550	23.01	94.60	27.2850	23.01	93.89	27.2125	23.01	94.71	27.2275	23.01	94.40	27.1500	22.97	94.72	27.2000	22.97	94.89	27.1600	22.97	95.25	27.0350	22.97	94.23	NaN	NaN	NaN	NaN	23.0075	23.01	OFF	22.9700	22.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/2/2021/2:59:43 PM	F1   	1013.0	0.0	27.2675	23.00	94.50	27.3375	23.00	93.44	27.2200	23.00	94.66	27.2425	23.00	94.28	27.1650	22.96	94.60	27.2200	22.96	94.72	27.1800	22.96	95.08	27.0650	22.96	93.97	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	22.9650	22.96	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
