Date & time of file creation	9/4/2021 2:12 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.30.2021\empty_post_9.4.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.30.2021\empty_post_9.4.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
Chamber 1	1	58.0500	27.1000	0.00	100.00	22.59	20.76																																							
Chamber 2	1	58.0500	27.0500	0.00	100.00	22.59	20.76																																							
Chamber 3	1	58.0500	27.0700	0.00	100.00	22.59	20.76																																							
Chamber 4	1	58.0500	27.0500	0.00	100.00	22.59	20.76																																							
Chamber 5	1	58.0500	27.0000	0.00	100.00	22.59	20.76																																							
Chamber 6	1	58.0500	27.0700	0.00	100.00	22.59	20.76																																							
Chamber 7	1	58.0500	27.0700	0.00	100.00	22.59	20.76																																							
Chamber 8	1	59.5000	26.8000	0.00	100.00	22.59	20.76																																							
																																														
																																														
Ambient temp N°1	1	0.0000	0.0000	0.00	0.00	Not used	Not used																																							
Ambient temp N°2	1	0.0000	0.0000	0.00	0.00	Not used	Not used																																							
																																														
																																														
																																														
																																														
EXPERIMENT DATA																																														
Parameter/Channel	Chamber vol [mL]	Tube vol [mL]	Wet weight [g]	Density [kg/L]	Fish length [cm]	Fish width [cm]	Fish depth [cm]	Cross section area [cm2]																																						
Chamber 1	70	8	3.88	0.97	0	Not used	Not used	Not used																																						
Chamber 2	70	8	4.190	1.047	Not used	Not used	Not used	Not used																																						
Chamber 3	70	8	4.560	1.01	Not used	Not used	Not used	Not used																																						
Chamber 4	70	8	4.33	0.96	Not used	Not used	Not used	Not used																																						
Chamber 5	70	8	3.99	0.9975	0	Not used	Not used	Not used																																						
Chamber 6	70	8	4.25	1.01	Not used	Not used	Not used	Not used																																						
Chamber 7	70	8	4.79	1.01	Not used	Not used	Not used	Not used																																						
Chamber 8	70	8	3.99	0.9975	Not used	Not used	Not used	Not used																																						
																																														
																																														
																																														
																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [mg/L]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [mg/L]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [mg/L]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [mg/L]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [mg/L]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [mg/L]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [mg/L]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [mg/L]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
9/4/2021/2:13:03 PM		1013	0	26.71	25.03	7.93559900275021	26.69	25.03	7.91413135379885	26.72	25.03	7.90587456574064	26.74	25.03	7.87615012873107	26.64	24.97	7.93363145631531	26.71	24.97	7.93115167986511	26.77	24.97	7.88568911161159	26.49	24.97	7.93859100921569	NA	NA	NA	NA	25.03	25.03	OFF	24.97	24.97	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
9/4/2021/2:13:04 PM	Flush	1013	0	26.71	25.03	7.93559900275021	26.75	25.03	7.86871901947867	26.74	25.03	7.89101234723585	26.73	25.03	7.88440691678928	26.72	24.97	7.87329022936063	26.74	24.97	7.90800709966332	26.74	24.97	7.90800709966332	26.52	24.97	7.9154464290139	NA	NA	NA	NA	25.03	25.03	OFF	24.97	24.97	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
9/4/2021/2:13:05 PM	Flush	1013	0	26.69	25.03	7.950461221255	26.68	25.03	7.92238814185707	26.75	25.03	7.88358123798346	26.77	25.03	7.85385680097389	26.69	24.97	7.89560821741236	26.7	24.97	7.93859100921569	26.73	24.97	7.9154464290139	26.51	24.97	7.92288575836447	NA	NA	NA	NA	25.03	25.03	OFF	24.97	24.97	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
9/4/2021/2:13:06 PM	Flush	1013	0	26.77	25.03	7.88936098962421	26.69	25.03	7.91413135379885	26.71	25.03	7.91330567499303	26.73	25.03	7.88440691678928	26.69	24.97	7.89560821741236	26.69	24.97	7.94603033856627	26.79	24.97	7.86998386076037	26.47	24.97	7.95346966791684	NA	NA	NA	NA	25.03	25.03	OFF	24.97	24.97	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
9/4/2021/2:13:07 PM	Flush	1013	0	26.74	25.03	7.91247999618721	26.71	25.03	7.89926913529407	26.77	25.03	7.86789334067285	26.74	25.03	7.87615012873107	26.7	24.97	7.88816888806178	26.77	24.97	7.88568911161159	26.75	24.97	7.90056777031274	26.51	24.97	7.92288575836447	NA	NA	NA	NA	25.03	25.03	OFF	24.97	24.97	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
