8/4/2021/1:14:52 PM	600	1	F360/W60/M180	226.2	-140.375	0.989	95.75	88.66	92.11	21.00	315.4	-136.915	0.976	95.33	88.20	91.68	21.00	260.3	-133.563	0.976	95.83	89.17	92.98	21.00	313.7	-143.683	0.993	96.20	89.01	92.67	21.00	282.9	-116.574	0.983	95.90	89.90	92.93	20.99	259.8	-109.576	0.982	95.50	89.56	92.56	20.99	281.7	-110.265	0.975	94.92	89.00	92.08	20.99	139.7	-59.046	0.945	97.31	93.72	95.74	20.99	21.00	21.00	0.10	21.01	21.00	0.10
8/4/2021/1:24:52 PM	1200	2	F360/W60/M180	484.1	-299.642	0.986	94.63	79.85	88.03	21.07	310.5	-135.716	0.979	95.44	88.10	91.67	21.07	282.9	-145.955	0.972	96.12	89.01	93.07	21.07	469.8	-215.335	0.995	95.47	85.18	90.56	21.07	388.2	-158.038	0.993	95.21	87.43	91.32	21.02	294.4	-122.796	0.988	94.43	88.33	91.35	21.02	275.3	-106.776	0.977	95.03	89.27	92.20	21.02	139.9	-58.045	0.951	96.63	93.26	94.90	21.02	21.07	21.00	0.10	21.02	21.00	0.10
8/4/2021/1:34:52 PM	1800	3	F360/W60/M180	515.4	-317.347	0.988	92.61	77.65	85.41	21.01	536.3	-231.232	0.993	93.76	81.83	87.99	21.01	250.9	-128.324	0.992	95.97	89.40	92.82	21.01	294.3	-134.431	0.993	95.69	88.95	92.40	21.01	303.4	-124.085	0.989	95.14	89.14	92.14	21.00	276.1	-115.516	0.988	95.01	88.87	91.81	21.00	268.9	-104.596	0.980	94.78	89.29	92.29	21.00	147.9	-61.577	0.958	96.83	93.33	95.11	21.00	21.03	21.00	0.10	21.02	21.00	0.10
8/4/2021/1:44:52 PM	2400	4	F360/W60/M180	389.8	-241.950	0.997	93.85	81.61	87.77	20.99	473.8	-206.169	0.992	93.41	82.97	88.48	20.99	564.1	-288.752	0.993	94.89	80.52	88.12	20.99	312.0	-144.293	0.993	95.88	88.69	92.35	20.99	301.8	-125.438	0.989	95.48	89.03	92.15	20.99	485.1	-203.574	0.996	93.30	83.18	88.20	20.99	263.3	-104.452	0.957	95.11	89.59	91.97	20.99	133.5	-57.807	0.944	96.60	93.52	95.02	20.99	21.02	21.00	0.10	21.03	21.00	0.10
8/4/2021/1:54:52 PM	3000	5	F360/W60/M180	409.8	-251.816	0.978	93.11	81.07	87.93	20.98	407.3	-175.223	0.990	94.27	85.12	89.77	20.98	404.6	-205.533	0.995	94.66	84.69	89.86	20.98	539.6	-244.797	0.996	94.81	82.54	88.37	20.98	314.3	-128.157	0.988	95.43	88.86	92.25	20.98	483.2	-200.574	0.985	94.74	84.63	89.95	20.98	296.4	-114.816	0.984	94.96	88.76	91.83	20.98	168.5	-69.564	0.966	96.14	91.57	93.81	20.98	20.98	21.00	0.10	20.99	21.00	0.10
8/4/2021/2:05:52 PM	3660	6	F420/W60/M180	328.4	-203.003	0.992	94.35	83.80	89.03	20.99	390.4	-169.029	0.990	94.26	85.50	89.88	20.99	347.1	-177.471	0.981	94.63	85.26	90.50	20.99	460.2	-209.928	0.997	94.24	83.90	89.23	20.99	443.3	-181.585	0.988	94.19	85.61	89.85	21.01	332.8	-139.977	0.991	94.35	87.60	91.10	21.01	251.5	-99.028	0.971	94.89	89.55	92.23	21.01	148.8	-63.041	0.960	95.77	92.21	94.04	21.01	21.01	21.00	0.10	21.07	21.00	0.10
8/4/2021/2:16:52 PM	4320	7	F420/W60/M180	340.9	-211.848	0.995	93.93	83.69	88.80	20.99	358.3	-156.527	0.988	94.02	85.82	90.23	20.99	296.1	-152.906	0.994	95.13	87.42	91.56	20.99	411.1	-188.961	0.996	95.63	86.31	91.06	20.99	483.9	-202.345	0.996	94.76	84.65	89.79	21.05	311.4	-135.452	0.985	94.42	87.04	90.60	21.05	254.0	-104.348	0.971	94.63	89.69	92.19	21.05	151.7	-68.697	0.955	96.45	92.99	94.71	21.05	21.00	21.00	0.10	21.06	21.00	0.10
8/4/2021/2:27:52 PM	4980	8	F420/W60/M180	340.4	-209.396	0.976	93.73	83.05	89.15	20.98	386.5	-166.422	0.988	94.30	85.72	90.22	20.98	351.1	-178.550	0.982	95.31	86.82	91.71	20.98	373.2	-169.635	0.994	95.40	86.98	91.52	20.98	400.8	-163.108	0.992	94.50	86.29	90.62	20.98	503.3	-208.909	0.992	93.92	83.84	89.35	20.98	293.2	-113.666	0.980	94.64	89.03	91.97	20.98	174.5	-72.096	0.981	95.68	91.79	93.71	20.98	20.98	21.00	0.10	21.00	21.00	0.10
8/4/2021/2:38:52 PM	5640	9	F420/W60/M180	380.0	-234.054	0.995	93.82	82.42	88.44	20.97	352.4	-152.227	0.988	94.10	86.20	90.30	20.97	319.2	-162.815	0.982	94.95	87.36	91.65	20.97	377.3	-171.864	0.996	95.67	86.85	91.30	20.97	370.2	-151.115	0.984	94.85	87.15	90.88	20.97	430.3	-179.187	0.994	93.30	84.39	89.16	20.97	317.6	-123.371	0.981	94.59	88.55	91.67	20.97	185.9	-77.095	0.975	95.67	91.71	93.83	20.97	20.99	21.00	0.10	21.01	21.00	0.10
8/4/2021/2:49:52 PM	6300	10	F420/W60/M180	357.2	-220.051	0.991	93.61	83.04	88.46	21.01	387.5	-167.145	0.990	94.41	85.74	90.20	21.01	344.6	-175.561	0.996	95.15	86.43	90.88	21.01	382.4	-174.083	0.994	95.28	86.69	91.27	21.01	343.0	-141.291	0.991	94.37	87.04	90.86	21.05	369.4	-155.225	0.982	94.32	86.38	90.44	21.05	317.0	-124.227	0.972	94.45	87.87	91.39	21.05	111.8	-48.115	0.848	95.69	93.00	94.65	21.05	21.00	21.00	0.10	21.09	21.00	0.10
8/4/2021/3:00:52 PM	6960	11	F420/W60/M180	418.9	-258.064	0.987	93.78	82.08	88.04	20.98	350.0	-151.335	0.986	94.22	86.22	89.96	20.98	176.7	-90.738	0.979	94.89	90.00	92.58	20.98	352.0	-160.540	0.994	94.96	87.00	91.24	20.98	323.4	-133.036	0.991	94.36	87.53	90.85	21.01	333.7	-140.144	0.993	93.86	86.75	90.33	21.01	279.2	-109.428	0.977	94.37	88.44	91.50	21.01	171.0	-71.802	0.971	94.82	91.24	93.15	21.01	21.01	21.00	0.10	21.07	21.00	0.10
8/4/2021/3:11:52 PM	7620	12	F420/W60/M180	344.0	-212.653	0.996	93.63	83.08	88.64	21.02	370.7	-160.687	0.991	94.08	85.74	89.97	21.02	348.1	-178.083	0.975	95.18	86.81	91.53	21.02	379.6	-173.544	0.997	95.16	86.45	90.84	21.02	337.2	-138.102	0.985	94.57	87.20	91.00	21.03	222.3	-93.670	0.967	94.17	89.28	91.86	21.03	230.2	-90.151	0.970	95.53	90.93	93.10	21.03	190.7	-79.233	0.979	94.20	90.08	92.31	21.03	21.01	21.00	0.10	21.05	21.00	0.10
8/4/2021/3:22:52 PM	8280	13	F420/W60/M180	342.8	-211.021	0.996	93.23	82.41	87.91	21.03	390.2	-168.133	0.989	94.22	85.94	90.29	21.03	307.6	-156.576	0.993	95.13	87.29	91.46	21.03	362.9	-165.051	0.993	95.35	86.95	91.42	21.03	354.3	-144.457	0.988	94.64	87.08	91.06	21.04	204.0	-85.565	0.962	95.11	90.54	93.18	21.04	167.7	-65.605	0.944	96.01	92.56	94.36	21.04	151.9	-62.888	0.968	94.40	90.76	92.65	21.04	21.02	21.00	0.10	21.07	21.00	0.10
8/4/2021/3:33:52 PM	8940	14	F420/W60/M180	342.5	-211.187	0.997	93.35	82.83	88.00	21.00	359.2	-155.245	0.989	94.26	86.27	90.32	21.00	283.0	-144.574	0.991	95.07	88.06	91.97	21.00	385.8	-175.837	0.996	95.14	86.59	91.09	21.00	365.1	-149.404	0.993	94.61	87.25	90.89	21.01	187.9	-79.579	0.956	95.28	91.08	93.40	21.01	187.8	-73.992	0.950	96.01	92.10	94.34	21.01	141.7	-59.454	0.950	94.35	91.18	92.86	21.01	21.03	21.00	0.10	21.08	21.00	0.10
8/4/2021/3:44:52 PM	9600	15	F420/W60/M180	307.2	-189.380	0.997	93.78	84.10	88.67	21.01	324.7	-140.222	0.986	94.40	86.36	90.56	21.01	293.6	-149.727	0.973	95.18	87.72	92.05	21.01	393.8	-179.233	0.995	95.22	86.43	91.02	21.01	339.1	-138.784	0.989	94.81	87.30	90.99	21.02	169.1	-71.670	0.969	95.46	91.42	93.40	21.02	154.2	-60.993	0.904	96.29	92.46	94.50	21.02	208.1	-86.201	0.980	94.70	90.61	92.69	21.02	21.02	21.00	0.10	21.06	21.00	0.10
8/4/2021/3:55:52 PM	10260	16	F420/W60/M180	314.3	-194.508	0.995	93.21	83.56	88.63	20.99	348.0	-151.075	0.984	94.30	86.41	90.80	20.99	309.4	-158.592	0.988	95.53	87.77	91.94	20.99	372.7	-170.567	0.997	95.40	87.01	91.25	20.99	350.2	-143.555	0.993	94.49	87.01	90.75	21.00	154.4	-65.961	0.965	95.22	91.72	93.43	21.00	232.2	-91.240	0.940	96.14	91.63	94.15	21.00	209.9	-87.291	0.979	94.49	89.89	92.30	21.00	21.00	21.00	0.10	21.05	21.00	0.10
8/4/2021/4:06:52 PM	10920	17	F420/W60/M180	290.4	-178.672	0.996	93.76	84.49	89.08	21.01	321.2	-138.315	0.981	94.50	87.55	91.21	21.01	285.3	-145.146	0.985	95.58	88.25	92.28	21.01	378.6	-171.953	0.994	95.29	86.78	91.31	21.01	333.9	-136.214	0.991	94.70	87.89	91.14	21.02	156.1	-65.851	0.952	95.43	91.73	93.67	21.02	203.3	-79.338	0.920	96.21	92.10	94.39	21.02	229.8	-94.537	0.980	94.89	90.40	92.72	21.02	21.00	21.00	0.10	21.04	21.00	0.10
8/4/2021/4:17:52 PM	11580	18	F420/W60/M180	273.7	-168.587	0.993	93.57	85.16	89.46	21.01	303.3	-130.793	0.986	95.11	87.90	91.44	21.01	278.6	-141.859	0.990	95.66	88.51	92.41	21.01	354.9	-161.367	0.996	95.83	87.73	91.71	21.01	320.6	-130.763	0.986	94.56	88.02	91.53	21.02	151.3	-63.788	0.965	95.55	92.19	93.92	21.02	142.4	-55.920	0.915	96.21	92.93	94.63	21.02	204.2	-84.078	0.977	94.70	90.22	92.38	21.02	21.02	21.00	0.10	21.06	21.00	0.10
8/4/2021/4:28:52 PM	12240	19	F420/W60/M180	296.4	-183.090	0.993	93.83	84.21	89.33	20.99	332.6	-144.014	0.975	95.09	87.39	91.55	20.99	291.0	-148.794	0.991	95.50	88.10	92.10	20.99	412.6	-188.125	0.991	95.02	86.13	90.77	20.99	305.6	-125.810	0.991	94.87	88.24	91.61	21.00	157.5	-67.495	0.953	95.51	91.73	93.83	21.00	148.5	-59.397	0.926	96.42	92.90	94.54	21.00	211.0	-87.972	0.975	94.56	89.98	92.52	21.00	21.02	21.00	0.10	21.06	21.00	0.10
8/4/2021/4:39:52 PM	12900	20	F420/W60/M180	275.7	-169.926	0.992	93.54	85.67	89.61	20.98	374.1	-161.345	0.981	94.97	86.13	90.87	20.98	348.3	-177.332	0.989	95.50	86.86	91.66	20.98	312.1	-142.184	0.993	95.78	89.05	92.60	20.98	292.7	-119.735	0.988	94.37	88.36	91.50	20.99	142.2	-60.319	0.946	95.78	92.03	93.85	20.99	146.8	-57.911	0.910	96.26	92.99	94.82	20.99	203.3	-84.009	0.960	95.04	90.23	92.67	20.99	20.99	21.00	0.10	21.03	21.00	0.10
8/4/2021/4:50:52 PM	13560	21	F420/W60/M180	330.0	-203.350	0.996	94.18	84.33	89.53	21.04	426.1	-183.675	0.987	94.94	85.63	90.31	21.04	313.6	-159.813	0.980	95.85	87.86	92.56	21.04	323.3	-147.268	0.994	95.84	88.22	92.08	21.04	287.6	-117.639	0.988	94.38	88.19	91.40	21.04	140.7	-59.566	0.948	95.69	92.50	94.01	21.04	110.3	-43.786	0.874	96.51	93.91	95.31	21.04	204.7	-84.480	0.975	94.65	90.40	92.38	21.04	21.02	21.00	0.10	21.06	21.00	0.10
8/4/2021/5:01:52 PM	14220	22	F420/W60/M180	285.7	-176.433	0.994	93.69	84.91	89.47	20.99	434.5	-187.611	0.984	94.74	85.68	90.34	20.99	301.4	-153.978	0.992	95.55	88.17	92.13	20.99	325.7	-148.703	0.995	95.68	88.32	92.19	20.99	276.2	-113.493	0.983	94.44	88.26	91.47	21.00	112.1	-48.315	0.929	95.65	92.62	94.19	21.00	87.1	-35.475	0.691	96.38	93.71	95.59	21.00	214.4	-88.923	0.970	94.80	90.47	92.71	21.00	21.03	21.00	0.10	21.07	21.00	0.10
