Date & time of file creation	8/5/2021 6:31 PM																																																																
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.2.2026\SMR3_25_BC_8.5.2021.txt																																																																
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.2.2026\SMR3_25_BC_8.5.2021_raw.txt																																																																
																																																																	
																																																																	
Parameter/Chamber	Wet weight [g]	Resp. volume [mL]	Fish length [cm]	Fractional error [%]	Chamber notes																																																												
Chamber 1	4.05	74.00000000000001	13.6																																																														
Chamber 2	2.89	75.50000000000001																																																															
Chamber 3	3.38	74.75000000000001																																																															
Chamber 4	3.03	75.00000000000001																																																															
Chamber 5	2.71	75.24873096446701	10																																																														
Chamber 6	2.77	75.25742574257427																																																															
Chamber 7	2.58	75.49514563106797																																																															
Chamber 8	2.72	75.24974721941356																																																															
																																																																	
																																																																	
Date &Time [DD-MM-YYYY/HH:MM:SS]	Time [sec]	Loop	Phase time [s]	CH 1 MO2 [mgO2/kg/hr]	CH 1 slope [%air sat./hr]	CH 1 R^2	CH 1 max O2 [%air sat.]	CH 1 min O2 [%air sat.]	CH 1 avg O2 [%air sat.]	CH 1 avg temp [°C]	CH 2 MO2 [mgO2/kg/hr]	CH 2 slope [%air sat./hr]	CH 2 R^2	CH 2 max O2 [%air sat.]	CH 2 min O2 [%air sat.]	CH 2 avg O2 [%air sat.]	CH 2 avg temp [°C]	CH 3 MO2 [mgO2/kg/hr]	CH 3 slope [%air sat./hr]	CH 3 R^2	CH 3 max O2 [%air sat.]	CH 3 min O2 [%air sat.]	CH 3 avg O2 [%air sat.]	CH 3 avg temp [°C]	CH 4 MO2 [mgO2/kg/hr]	CH 4 slope [%air sat./hr]	CH 4 R^2	CH 4 max O2 [%air sat.]	CH 4 min O2 [%air sat.]	CH 4 avg O2 [%air sat.]	CH 4 avg temp [°C]	CH 5 MO2 [mgO2/kg/hr]	CH 5 slope [%air sat./hr]	CH 5 R^2	CH 5 max O2 [%air sat.]	CH 5 min O2 [%air sat.]	CH 5 avg O2 [%air sat.]	CH 5 avg temp [°C]	CH 6 MO2 [mgO2/kg/hr]	CH 6 slope [%air sat./hr]	CH 6 R^2	CH 6 max O2 [%air sat.]	CH 6 min O2 [%air sat.]	CH 6 avg O2 [%air sat.]	CH 6 avg temp [°C]	CH 7 MO2 [mgO2/kg/hr]	CH 7 slope [%air sat./hr]	CH 7 R^2	CH 7 max O2 [%air sat.]	CH 7 min O2 [%air sat.]	CH 7 avg O2 [%air sat.]	CH 7 avg temp [°C]	CH 8 MO2 [mgO2/kg/hr]	CH 8 slope [%air sat./hr]	CH 8 R^2	CH 8 max O2 [%air sat.]	CH 8 min O2 [%air sat.]	CH 8 avg O2 [%air sat.]	CH 8 avg temp [°C]	AMB temp N°1 avg temp [°C]	AMB temp N°1 setpoint [°C]	AMB temp N°1 hysteresis [°C]	AMB temp N°2 avg temp [°C]	AMB temp N°2 setpoint [°C]	AMB temp N°2 hysteresis [°C]
8/5/2021/6:42:39 PM	660	1	F420/W60/M180	473.5	-315.594	0.985	93.76	79.37	87.39	25.01	355.9	-166.557	0.981	94.12	84.70	89.19	25.01	376.4	-207.745	0.987	94.33	83.81	89.48	25.01	345.8	-170.779	0.991	94.03	85.56	89.90	25.01	455.1	-200.422	0.994	93.07	82.93	87.99	24.98	420.0	-189.142	0.993	93.13	83.37	88.15	24.98	366.8	-153.754	0.986	94.33	85.91	89.93	24.98	276.4	-122.907	0.986	93.14	86.91	90.05	24.98	25.04	21.00	0.10	25.02	21.00	0.10
8/5/2021/6:53:39 PM	1320	2	F420/W60/M180	447.9	-298.310	0.953	94.02	80.61	87.78	24.96	340.5	-159.265	0.976	93.39	84.45	89.31	24.96	322.9	-178.270	0.991	94.04	84.98	90.03	24.96	346.3	-170.876	0.994	93.48	85.09	89.40	24.96	491.3	-215.897	0.989	93.35	82.90	88.03	24.93	497.2	-223.186	0.990	91.61	80.31	86.43	24.93	403.0	-168.395	0.988	93.18	84.69	88.65	24.93	305.6	-135.412	0.965	93.09	86.32	90.11	24.93	24.99	21.00	0.10	24.96	21.00	0.10
8/5/2021/7:04:39 PM	1980	3	F420/W60/M180	416.0	-277.237	0.987	93.39	79.43	87.14	25.02	425.7	-198.773	0.977	93.65	83.96	88.77	25.02	375.0	-206.805	0.987	94.13	84.02	89.60	25.02	321.7	-158.777	0.991	93.83	85.79	90.15	25.02	432.0	-190.301	0.990	92.99	83.87	88.19	24.99	451.7	-203.206	0.995	91.16	80.80	85.79	24.99	419.4	-175.456	0.987	93.77	84.18	88.69	24.99	313.3	-139.026	0.964	93.15	86.31	90.38	24.99	25.01	21.00	0.10	24.99	21.00	0.10
8/5/2021/7:15:39 PM	2640	4	F420/W60/M180	374.4	-247.009	0.988	94.18	82.08	88.51	25.01	370.8	-170.623	0.982	93.55	84.64	89.26	25.01	385.5	-209.912	0.990	94.30	83.91	89.51	25.01	316.8	-153.700	0.992	93.91	85.92	90.10	25.01	418.2	-181.432	0.988	93.82	83.77	88.69	24.98	503.3	-223.463	0.989	92.38	80.94	86.78	24.98	606.0	-249.922	0.974	93.34	80.79	87.77	24.98	271.7	-117.923	0.977	93.32	87.10	90.36	24.98	25.01	21.00	0.10	24.99	21.00	0.10
8/5/2021/7:26:39 PM	3300	5	F420/W60/M180	409.1	-272.883	0.991	93.82	80.90	88.06	25.02	502.9	-234.833	0.994	93.01	81.20	87.13	25.02	399.5	-220.485	0.990	93.93	82.47	88.96	25.02	330.0	-163.083	0.991	94.20	86.36	90.29	25.02	394.3	-173.849	0.990	92.73	83.79	88.40	24.99	471.9	-212.213	0.990	90.89	79.85	85.69	24.99	413.0	-172.859	0.986	93.82	85.14	89.54	24.99	273.1	-121.448	0.977	93.33	87.13	90.35	24.99	25.04	21.00	0.10	25.02	21.00	0.10
