Date & time of file creation	8/31/2021 8:59 PM																																																																
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.30.2021\SMR_25_BC_8.31.2021.txt																																																																
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.30.2021\SMR_25_BC_8.31.2021_raw.txt																																																																
																																																																	
																																																																	
Parameter/Chamber	Wet weight [g]	Resp. volume [mL]	Fish length [cm]	Fractional error [%]	Chamber notes																																																												
Chamber 1	3.88	74.00000000000001	0																																																														
Chamber 2	4.190	73.99808978032475																																																															
Chamber 3	4.560	73.48514851485149																																																															
Chamber 4	4.33	73.48958333333334																																																															
Chamber 5	3.99	74.00000000000001	0																																																														
Chamber 6	4.25	73.79207920792081																																																															
Chamber 7	4.79	73.25742574257427																																																															
Chamber 8	3.99	74.00000000000001																																																															
																																																																	
																																																																	
Date &Time [DD-MM-YYYY/HH:MM:SS]	Time [sec]	Loop	Phase time [s]	CH 1 MO2 [mgO2/kg/hr]	CH 1 slope [%air sat./hr]	CH 1 R^2	CH 1 max O2 [%air sat.]	CH 1 min O2 [%air sat.]	CH 1 avg O2 [%air sat.]	CH 1 avg temp [°C]	CH 2 MO2 [mgO2/kg/hr]	CH 2 slope [%air sat./hr]	CH 2 R^2	CH 2 max O2 [%air sat.]	CH 2 min O2 [%air sat.]	CH 2 avg O2 [%air sat.]	CH 2 avg temp [°C]	CH 3 MO2 [mgO2/kg/hr]	CH 3 slope [%air sat./hr]	CH 3 R^2	CH 3 max O2 [%air sat.]	CH 3 min O2 [%air sat.]	CH 3 avg O2 [%air sat.]	CH 3 avg temp [°C]	CH 4 MO2 [mgO2/kg/hr]	CH 4 slope [%air sat./hr]	CH 4 R^2	CH 4 max O2 [%air sat.]	CH 4 min O2 [%air sat.]	CH 4 avg O2 [%air sat.]	CH 4 avg temp [°C]	CH 5 MO2 [mgO2/kg/hr]	CH 5 slope [%air sat./hr]	CH 5 R^2	CH 5 max O2 [%air sat.]	CH 5 min O2 [%air sat.]	CH 5 avg O2 [%air sat.]	CH 5 avg temp [°C]	CH 6 MO2 [mgO2/kg/hr]	CH 6 slope [%air sat./hr]	CH 6 R^2	CH 6 max O2 [%air sat.]	CH 6 min O2 [%air sat.]	CH 6 avg O2 [%air sat.]	CH 6 avg temp [°C]	CH 7 MO2 [mgO2/kg/hr]	CH 7 slope [%air sat./hr]	CH 7 R^2	CH 7 max O2 [%air sat.]	CH 7 min O2 [%air sat.]	CH 7 avg O2 [%air sat.]	CH 7 avg temp [°C]	CH 8 MO2 [mgO2/kg/hr]	CH 8 slope [%air sat./hr]	CH 8 R^2	CH 8 max O2 [%air sat.]	CH 8 min O2 [%air sat.]	CH 8 avg O2 [%air sat.]	CH 8 avg temp [°C]	AMB temp N°1 avg temp [°C]	AMB temp N°1 setpoint [°C]	AMB temp N°1 hysteresis [°C]	AMB temp N°2 avg temp [°C]	AMB temp N°2 setpoint [°C]	AMB temp N°2 hysteresis [°C]
8/31/2021/9:10:40 PM	660	1	F480/W60/M120	245.2	-157.691	0.934	90.46	83.74	86.64	24.98	581.7	-401.053	0.978	90.22	77.78	84.08	24.98	262.2	-199.141	0.979	93.09	86.13	89.54	24.98	220.2	-159.230	0.974	93.37	87.52	90.75	24.98	388.9	-255.512	0.992	92.64	84.24	88.61	24.92	323.3	-227.125	0.989	93.57	86.08	90.05	24.92	323.9	-258.065	0.994	92.61	84.02	88.42	24.92	325.8	-214.381	0.954	93.24	85.45	89.65	24.92	25.03	0.00	0.00	24.97	0.00	0.00
