Date & time of file creation	9/17/2021 9:02 AM																																																																
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_9.13.2021\MMR_21_DB_9.17.2021.txt																																																																
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_9.13.2021\MMR_21_DB_9.17.2021_raw.txt																																																																
																																																																	
																																																																	
Parameter/Chamber	Wet weight [g]	Resp. volume [mL]	Fish length [cm]	Fractional error [%]	Chamber notes																																																												
Chamber 1	2.79	75.23762376237624	0																																																														
Chamber 2	2.97	75.00000000000001																																																															
Chamber 3	3.27	74.76237623762377																																																															
Chamber 4	4.440	73.50151975683892																																																															
Chamber 5	2.72	75.24974721941356	0																																																														
Chamber 6	3.07	74.99019607843138																																																															
Chamber 7	5.23	72.74899598393574																																																															
Chamber 8	5.26	72.74525474525475																																																															
																																																																	
																																																																	
Date &Time [DD-MM-YYYY/HH:MM:SS]	Time [sec]	Loop	Phase time [s]	CH 1 MO2 [mgO2/kg/hr]	CH 1 slope [%air sat./hr]	CH 1 R^2	CH 1 max O2 [%air sat.]	CH 1 min O2 [%air sat.]	CH 1 avg O2 [%air sat.]	CH 1 avg temp [°C]	CH 2 MO2 [mgO2/kg/hr]	CH 2 slope [%air sat./hr]	CH 2 R^2	CH 2 max O2 [%air sat.]	CH 2 min O2 [%air sat.]	CH 2 avg O2 [%air sat.]	CH 2 avg temp [°C]	CH 3 MO2 [mgO2/kg/hr]	CH 3 slope [%air sat./hr]	CH 3 R^2	CH 3 max O2 [%air sat.]	CH 3 min O2 [%air sat.]	CH 3 avg O2 [%air sat.]	CH 3 avg temp [°C]	CH 4 MO2 [mgO2/kg/hr]	CH 4 slope [%air sat./hr]	CH 4 R^2	CH 4 max O2 [%air sat.]	CH 4 min O2 [%air sat.]	CH 4 avg O2 [%air sat.]	CH 4 avg temp [°C]	CH 5 MO2 [mgO2/kg/hr]	CH 5 slope [%air sat./hr]	CH 5 R^2	CH 5 max O2 [%air sat.]	CH 5 min O2 [%air sat.]	CH 5 avg O2 [%air sat.]	CH 5 avg temp [°C]	CH 6 MO2 [mgO2/kg/hr]	CH 6 slope [%air sat./hr]	CH 6 R^2	CH 6 max O2 [%air sat.]	CH 6 min O2 [%air sat.]	CH 6 avg O2 [%air sat.]	CH 6 avg temp [°C]	CH 7 MO2 [mgO2/kg/hr]	CH 7 slope [%air sat./hr]	CH 7 R^2	CH 7 max O2 [%air sat.]	CH 7 min O2 [%air sat.]	CH 7 avg O2 [%air sat.]	CH 7 avg temp [°C]	CH 8 MO2 [mgO2/kg/hr]	CH 8 slope [%air sat./hr]	CH 8 R^2	CH 8 max O2 [%air sat.]	CH 8 min O2 [%air sat.]	CH 8 avg O2 [%air sat.]	CH 8 avg temp [°C]	AMB temp N°1 avg temp [°C]	AMB temp N°1 setpoint [°C]	AMB temp N°1 hysteresis [°C]	AMB temp N°2 avg temp [°C]	AMB temp N°2 setpoint [°C]	AMB temp N°2 hysteresis [°C]
9/17/2021/9:15:13 AM	780	1	F480/W60/M240	678.7	-283.053	0.997	94.73	76.65	85.91	20.98	248.8	-111.516	0.963	96.12	88.04	92.70	20.98	185.1	-91.844	0.977	95.96	89.59	93.09	20.98	272.5	-185.511	0.998	94.82	82.45	88.69	20.98	199.2	-81.385	0.985	96.61	91.02	93.95	20.91	199.5	-92.169	0.987	96.29	89.90	93.39	20.91	232.3	-187.664	0.994	95.34	82.75	89.33	20.91	199.5	-162.234	0.986	96.19	85.36	91.24	20.91	21.02	0.00	0.00	20.95	0.00	0.00
9/17/2021/9:27:13 AM	1500	2	F480/W60/M180	394.3	-164.581	0.996	94.63	86.69	90.80	21.02	616.1	-274.200	0.996	94.33	81.04	87.90	21.02	231.2	-114.009	0.980	95.89	90.26	93.26	21.02	251.9	-171.215	0.993	95.09	86.58	91.09	21.02	179.9	-73.589	0.972	96.81	92.70	94.80	20.96	182.9	-84.618	0.969	96.59	91.94	94.37	20.96	206.2	-166.784	0.992	95.15	87.10	91.11	20.96	235.3	-191.284	0.982	96.81	87.03	92.40	20.96	21.02	0.00	0.00	20.97	0.00	0.00
9/17/2021/9:39:13 AM	2221	3	F480/W60/M180	334.3	-139.225	0.994	95.15	88.18	91.76	20.96	323.9	-144.034	0.990	94.37	87.05	90.93	20.96	427.3	-209.724	0.985	93.90	82.24	88.13	20.96	242.7	-164.620	0.998	94.57	86.17	90.37	20.96	195.2	-79.580	0.973	96.44	92.39	94.60	20.90	181.3	-83.656	0.972	96.28	91.81	94.22	20.90	283.3	-228.454	0.988	94.99	83.58	89.63	20.90	195.6	-158.864	0.964	96.05	87.96	92.45	20.90	21.01	0.00	0.00	20.96	0.00	0.00
9/17/2021/9:51:13 AM	2940	4	F480/W60/M180	305.4	-128.958	0.992	95.29	88.71	92.14	20.99	419.0	-187.970	0.978	95.33	85.84	89.86	20.99	351.6	-174.359	0.981	94.08	86.20	89.97	20.99	569.5	-387.474	0.989	94.35	75.85	86.08	20.99	179.4	-74.628	0.966	96.46	92.23	94.54	20.94	193.9	-90.880	0.982	96.62	91.48	94.10	20.94	208.0	-169.416	0.989	95.78	87.14	91.87	20.94	203.8	-166.968	0.987	95.65	86.89	91.53	20.94	21.01	0.00	0.00	20.96	0.00	0.00
9/17/2021/10:03:13 AM	3660	5	F480/W60/M180	292.9	-122.540	0.993	95.18	89.08	92.33	20.97	260.4	-116.384	0.979	94.82	88.23	91.44	20.97	269.0	-132.650	0.987	95.27	88.28	91.58	20.97	391.9	-266.030	0.996	93.14	79.37	86.57	20.97	560.0	-227.207	0.990	95.50	84.55	90.70	20.92	197.4	-91.140	0.976	96.43	91.39	94.05	20.92	267.4	-215.820	0.990	96.15	86.08	91.31	20.92	198.4	-161.240	0.981	96.24	87.30	92.02	20.92	21.00	0.00	0.00	20.96	0.00	0.00
9/17/2021/10:15:13 AM	4380	6	F480/W60/M180	290.7	-121.279	0.990	95.51	89.28	92.57	21.02	265.5	-118.304	0.986	95.10	89.08	92.27	21.02	236.7	-116.482	0.961	95.63	89.47	92.94	21.02	356.4	-241.775	0.996	94.13	82.01	88.27	21.02	380.6	-154.182	0.993	96.08	88.19	92.17	20.96	589.0	-270.168	0.995	94.88	81.32	88.45	20.96	239.0	-192.543	0.993	95.94	86.34	91.02	20.96	210.6	-170.679	0.994	96.01	87.62	91.92	20.96	21.02	0.00	0.00	20.99	0.00	0.00
9/17/2021/10:27:13 AM	5100	7	F480/W60/M180	288.0	-120.965	0.993	95.33	89.30	92.39	21.00	276.4	-123.937	0.988	95.08	88.77	91.99	21.00	178.7	-88.842	0.976	95.10	90.21	92.64	21.00	315.7	-214.979	0.996	94.15	83.20	88.67	21.00	307.5	-126.134	0.984	95.68	88.97	92.75	20.93	311.6	-144.477	0.981	94.94	87.38	91.55	20.93	472.2	-381.550	0.992	94.36	74.54	85.13	20.93	187.7	-153.620	0.985	96.23	88.41	92.38	20.93	21.02	0.00	0.00	20.97	0.00	0.00
9/17/2021/10:39:13 AM	5820	8	F480/W60/M180	278.6	-116.712	0.993	95.80	90.03	92.86	20.97	253.0	-113.207	0.983	95.43	89.74	92.73	20.97	248.1	-122.499	0.968	95.48	89.10	92.46	20.97	326.6	-221.955	0.993	94.53	83.49	89.06	20.97	283.8	-116.136	0.988	96.12	90.13	93.08	20.90	307.0	-141.973	0.992	95.64	88.14	91.93	20.90	445.0	-359.178	0.991	93.62	76.27	84.89	20.90	523.6	-424.783	0.996	94.30	73.26	84.61	20.90	20.99	0.00	0.00	20.94	0.00	0.00
9/17/2021/10:51:13 AM	6540	9	F480/W60/M180	278.4	-116.629	0.988	95.70	89.71	92.78	20.97	249.5	-111.676	0.982	95.52	89.80	92.75	20.97	227.6	-112.489	0.974	95.40	89.99	92.90	20.97	287.3	-195.342	0.995	94.40	84.43	89.39	20.97	257.8	-105.454	0.984	96.04	90.40	93.38	20.91	268.8	-124.303	0.987	95.31	89.15	92.45	20.91	326.7	-263.883	0.993	94.31	80.67	88.31	20.91	402.2	-326.489	0.999	93.03	77.10	85.11	20.91	21.00	0.00	0.00	20.95	0.00	0.00
