Date & time of file creation	9/22/2021 9:28 PM																																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_9.20.2021\SMR_27_BC_9.22.2021.txt																																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_9.20.2021\SMR_27_BC_9.22.2021_raw.txt																																																													
																																																														
																																																														
Parameter/Chamber	Wet weight [g]	Resp. volume [mL]	Fish length [cm]	Fractional error [%]	Chamber notes																																																									
Chamber 1	8.74	308.3401040376517	0																																																											
Chamber 2	8.75	307.9999979428566																																																												
Chamber 3	8.13000000000000	309																																																												
Chamber 4	8.08	309																																																												
Chamber 5	7.93	307.99999988650694	0																																																											
Chamber 6	7.09	310.5000045839178																																																												
Chamber 7	10.17	307																																																												
Chamber 8	7.99	309																																																												
																																																														
																																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Time [sec]	Loop	Phase time [s]	CH 1 MO2 [mgO2/kg/hr]	CH 1 slope [%air sat./hr]	CH 1 R^2	CH 1 max O2 [%air sat.]	CH 1 min O2 [%air sat.]	CH 1 avg O2 [%air sat.]	CH 1 avg temp [°C]	CH 2 MO2 [mgO2/kg/hr]	CH 2 slope [%air sat./hr]	CH 2 R^2	CH 2 max O2 [%air sat.]	CH 2 min O2 [%air sat.]	CH 2 avg O2 [%air sat.]	CH 2 avg temp [°C]	CH 3 MO2 [mgO2/kg/hr]	CH 3 slope [%air sat./hr]	CH 3 R^2	CH 3 max O2 [%air sat.]	CH 3 min O2 [%air sat.]	CH 3 avg O2 [%air sat.]	CH 3 avg temp [°C]	CH 4 MO2 [mgO2/kg/hr]	CH 4 slope [%air sat./hr]	CH 4 R^2	CH 4 max O2 [%air sat.]	CH 4 min O2 [%air sat.]	CH 4 avg O2 [%air sat.]	CH 4 avg temp [°C]	CH 5 MO2 [mgO2/kg/hr]	CH 5 slope [%air sat./hr]	CH 5 R^2	CH 5 max O2 [%air sat.]	CH 5 min O2 [%air sat.]	CH 5 avg O2 [%air sat.]	CH 5 avg temp [°C]	CH 6 MO2 [mgO2/kg/hr]	CH 6 slope [%air sat./hr]	CH 6 R^2	CH 6 max O2 [%air sat.]	CH 6 min O2 [%air sat.]	CH 6 avg O2 [%air sat.]	CH 6 avg temp [°C]	CH 7 MO2 [mgO2/kg/hr]	CH 7 slope [%air sat./hr]	CH 7 R^2	CH 7 max O2 [%air sat.]	CH 7 min O2 [%air sat.]	CH 7 avg O2 [%air sat.]	CH 7 avg temp [°C]	CH 8 MO2 [mgO2/kg/hr]	CH 8 slope [%air sat./hr]	CH 8 R^2	CH 8 max O2 [%air sat.]	CH 8 min O2 [%air sat.]	CH 8 avg O2 [%air sat.]	CH 8 avg temp [°C]	AMB temp N°1 avg temp [°C]	AMB temp N°1 setpoint [°C]	AMB temp N°1 hysteresis [°C]
9/22/2021/9:40:26 PM	660	1	F480/W60/M120	427.9	-154.045	0.998	89.68	84.67	87.19	27.12	439.3	-158.469	0.994	89.18	83.73	86.38	27.12	458.8	-153.299	0.997	89.88	84.91	87.32	27.12	420.6	-139.764	0.994	89.88	85.30	87.59	27.12	535.3	-174.904	0.985	91.64	85.67	88.96	27.12	549.0	-159.180	0.991	91.66	86.34	89.12	27.12	480.0	-201.631	0.995	91.06	84.27	87.77	27.12	458.9	-150.713	0.995	90.42	85.32	87.82	27.12	27.10	0.00	0.00
9/22/2021/9:51:26 PM	1319	2	F480/W60/M120	623.1	-223.138	0.998	89.04	81.71	85.49	27.11	466.8	-167.633	0.996	88.73	83.09	85.92	27.11	418.3	-139.202	0.996	89.33	84.78	87.01	27.11	413.9	-136.897	0.995	90.06	85.55	87.84	27.11	483.4	-157.378	0.993	91.41	85.86	88.79	27.11	944.0	-272.239	0.996	89.73	80.79	85.07	27.11	491.6	-205.801	0.992	90.65	83.75	87.49	27.11	652.6	-213.217	0.995	90.03	82.93	86.60	27.11	27.09	0.00	0.00
9/22/2021/10:02:26 PM	1980	3	F480/W60/M120	616.8	-220.165	0.995	89.25	82.13	85.95	27.12	618.5	-221.261	0.992	88.90	81.39	85.43	27.12	645.6	-213.894	0.992	89.31	82.29	86.10	27.12	454.8	-149.635	0.996	88.91	84.05	86.59	27.12	857.3	-278.054	0.997	89.79	81.29	85.54	27.12	971.0	-279.327	0.995	88.81	79.90	84.31	27.12	567.9	-236.935	0.990	90.15	82.28	86.58	27.12	729.8	-237.683	0.996	89.27	81.25	85.41	27.12	27.09	0.00	0.00
