Date & time of file creation	8/19/2021 12:59 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.16.2021\tempchange_25_21_LF_8.19.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.16.2021\tempchange_25_21_LF_8.19.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
Chamber 1	1	59.5000	26.9000	0.00	100.00	20.95	19.81																																							
Chamber 2	1	59.5000	26.9800	0.00	100.00	20.95	19.81																																							
Chamber 3	1	59.5000	26.7500	0.00	100.00	20.95	19.81																																							
Chamber 4	1	59.5000	26.9500	0.00	100.00	20.95	19.81																																							
Chamber 5	1	59.6000	26.9000	0.00	100.00	20.95	19.81																																							
Chamber 6	1	60.0000	26.9000	0.00	100.00	20.95	19.81																																							
Chamber 7	1	59.5000	26.9900	0.00	100.00	20.95	19.81																																							
Chamber 8	1	59.5000	26.9000	0.00	100.00	20.95	19.81																																							
																																														
																																														
Ambient temp N°1	1	0.0000	5.0000	0.00	100.00	Not used	Not used																																							
Ambient temp N°2	1	0.0000	5.0000	0.00	100.00	Not used	Not used																																							
																																														
																																														
																																														
																																														
EXPERIMENT DATA																																														
Parameter/Channel	Chamber vol [mL]	Tube vol [mL]	Wet weight [g]	Density [kg/L]	Fish length [cm]	Fish width [cm]	Fish depth [cm]	Cross section area [cm2]																																						
Chamber 1	70	8	2.59	1.0036	13.6	Not used	Not used	Not used																																						
Chamber 2	70	8	4.42	0.982	Not used	Not used	Not used	Not used																																						
Chamber 3	70	8	4.63	1.03	Not used	Not used	Not used	Not used																																						
Chamber 4	70	8	4.390	1.03	Not used	Not used	Not used	Not used																																						
Chamber 5	70	8	4.28	1.01	10	Not used	Not used	Not used																																						
Chamber 6	70	8	4.88	0.976	Not used	Not used	Not used	Not used																																						
Chamber 7	70	8	4.24	0.997	Not used	Not used	Not used	Not used																																						
Chamber 8	70	8	4.97	0.994	Not used	Not used	Not used	Not used																																						
																																														
																																														
																																														
																																														
