Date & time of file creation	7/27/2021 1:11 PM																																																																
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_7_26_2021\MMR_UP_21_7_27_2021.txt																																																																
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_7_26_2021\MMR_UP_21_7_27_2021_raw.txt																																																																
																																																																	
																																																																	
Parameter/Chamber	Wet weight [g]	Resp. volume [mL]	Fish length [cm]	Fractional error [%]	Chamber notes																																																												
Chamber 1	3.53	74.49801587301589	13.6																																																														
Chamber 2	2.85	75.50000000000001																																																															
Chamber 3	0	78.00000000000001																																																															
Chamber 4	2.56	75.50000000000001																																																															
Chamber 5	0	78.00000000000001	10																																																														
Chamber 6	2.91	75.00000000000001																																																															
Chamber 7	3.19	74.99056603773586																																																															
Chamber 8	2.11	75.9904761904762																																																															
																																																																	
																																																																	
