Date & time of file creation	7/29/2021 5:00 PM																																																																
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_7_26_2021\SMR_21.2_LF_7.29.2021.txt																																																																
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_7_26_2021\SMR_21.2_LF_7.29.2021_raw.txt																																																																
																																																																	
																																																																	
Parameter/Chamber	Wet weight [g]	Resp. volume [mL]	Fish length [cm]	Fractional error [%]	Chamber notes																																																												
Chamber 1	0	78.00000000000001	13.6																																																														
Chamber 2	2.85	75.50000000000001																																																															
Chamber 3	0	78.00000000000001																																																															
Chamber 4	2.56	75.50000000000001																																																															
Chamber 5	0	78.00000000000001	10																																																														
Chamber 6	2.91	75.00000000000001																																																															
Chamber 7	3.19	74.99056603773586																																																															
Chamber 8	2.11	75.9904761904762																																																															
																																																																	
																																																																	
Date &Time [DD-MM-YYYY/HH:MM:SS]	Time [sec]	Loop	Phase time [s]	CH 1 MO2 [mgO2/kg/hr]	CH 1 slope [%air sat./hr]	CH 1 R^2	CH 1 max O2 [%air sat.]	CH 1 min O2 [%air sat.]	CH 1 avg O2 [%air sat.]	CH 1 avg temp [°C]	CH 2 MO2 [mgO2/kg/hr]	CH 2 slope [%air sat./hr]	CH 2 R^2	CH 2 max O2 [%air sat.]	CH 2 min O2 [%air sat.]	CH 2 avg O2 [%air sat.]	CH 2 avg temp [°C]	CH 3 MO2 [mgO2/kg/hr]	CH 3 slope [%air sat./hr]	CH 3 R^2	CH 3 max O2 [%air sat.]	CH 3 min O2 [%air sat.]	CH 3 avg O2 [%air sat.]	CH 3 avg temp [°C]	CH 4 MO2 [mgO2/kg/hr]	CH 4 slope [%air sat./hr]	CH 4 R^2	CH 4 max O2 [%air sat.]	CH 4 min O2 [%air sat.]	CH 4 avg O2 [%air sat.]	CH 4 avg temp [°C]	CH 5 MO2 [mgO2/kg/hr]	CH 5 slope [%air sat./hr]	CH 5 R^2	CH 5 max O2 [%air sat.]	CH 5 min O2 [%air sat.]	CH 5 avg O2 [%air sat.]	CH 5 avg temp [°C]	CH 6 MO2 [mgO2/kg/hr]	CH 6 slope [%air sat./hr]	CH 6 R^2	CH 6 max O2 [%air sat.]	CH 6 min O2 [%air sat.]	CH 6 avg O2 [%air sat.]	CH 6 avg temp [°C]	CH 7 MO2 [mgO2/kg/hr]	CH 7 slope [%air sat./hr]	CH 7 R^2	CH 7 max O2 [%air sat.]	CH 7 min O2 [%air sat.]	CH 7 avg O2 [%air sat.]	CH 7 avg temp [°C]	CH 8 MO2 [mgO2/kg/hr]	CH 8 slope [%air sat./hr]	CH 8 R^2	CH 8 max O2 [%air sat.]	CH 8 min O2 [%air sat.]	CH 8 avg O2 [%air sat.]	CH 8 avg temp [°C]	AMB temp N°1 avg temp [°C]	AMB temp N°1 setpoint [°C]	AMB temp N°1 hysteresis [°C]	AMB temp N°2 avg temp [°C]	AMB temp N°2 setpoint [°C]	AMB temp N°2 hysteresis [°C]
7/29/2021/5:12:14 PM	660	1	F420/W60/M180	Inf	-22.191	0.677	93.70	91.89	92.79	21.13	228.5	-97.785	0.963	93.96	88.93	91.58	21.13	Inf	-12.631	0.439	94.84	93.46	94.28	21.13	298.6	-114.606	0.974	93.32	87.55	90.61	21.13	-Inf	1.808	0.038	96.96	95.50	96.26	20.98	300.8	-133.066	0.981	94.24	87.18	90.88	20.98	242.6	-117.930	0.971	95.22	88.91	92.25	20.98	274.4	-87.709	0.966	95.68	90.75	93.30	20.98	21.14	21.00	0.10	21.00	21.00	0.10
7/29/2021/5:23:14 PM	1320	2	F420/W60/M180	Inf	-16.099	0.534	93.52	91.91	92.58	20.88	205.2	-88.020	0.964	93.55	88.64	91.24	20.88	Inf	-10.921	0.373	94.79	93.63	94.24	20.88	263.7	-101.355	0.982	93.08	88.12	90.80	20.88	-Inf	-1.156	0.027	96.84	95.01	96.18	20.96	299.7	-134.364	0.982	94.22	87.32	90.89	20.96	250.7	-123.639	0.972	95.28	88.72	92.22	20.96	276.5	-90.233	0.956	95.48	90.73	93.28	20.96	20.99	21.00	0.10	21.03	21.00	0.10
7/29/2021/5:34:14 PM	1980	3	F420/W60/M180	Inf	-22.606	0.708	93.83	92.05	92.90	20.90	192.0	-81.949	0.958	93.81	89.49	91.71	20.90	Inf	-11.904	0.443	95.05	93.85	94.48	20.90	260.1	-99.514	0.979	93.50	88.39	91.19	20.90	-Inf	3.381	0.066	97.26	95.58	96.28	21.00	306.5	-135.221	0.981	94.42	87.35	90.94	21.00	254.0	-123.062	0.980	94.93	88.81	92.08	21.00	269.6	-85.899	0.973	95.58	90.97	93.36	21.00	20.90	21.00	0.10	21.00	21.00	0.10
7/29/2021/5:45:14 PM	2640	4	F420/W60/M180	Inf	-27.201	0.757	93.72	91.88	92.92	20.94	226.7	-96.636	0.968	94.28	89.01	91.68	20.94	Inf	-14.459	0.559	95.17	93.80	94.62	20.94	245.2	-93.910	0.980	93.61	88.56	91.16	20.94	-Inf	-0.174	0.017	96.81	95.55	96.20	20.96	305.9	-135.370	0.982	94.15	87.57	91.01	20.96	258.3	-125.523	0.979	94.88	88.35	91.92	20.96	277.9	-88.909	0.967	95.36	90.79	93.09	20.96	20.93	21.00	0.10	21.01	21.00	0.10
7/29/2021/5:56:14 PM	3300	5	F420/W60/M180	Inf	-24.585	0.767	94.00	92.14	92.96	20.96	219.4	-93.300	0.973	93.63	88.67	91.38	20.96	Inf	-11.872	0.472	95.28	94.11	94.64	20.96	274.0	-104.595	0.971	93.34	88.52	90.88	20.96	-Inf	-1.955	0.004	97.04	95.44	96.28	21.02	282.1	-125.792	0.986	94.04	87.53	90.99	21.02	254.9	-124.717	0.980	95.14	88.70	92.14	21.02	279.5	-90.171	0.969	95.26	90.44	92.94	21.02	20.96	21.00	0.10	21.02	21.00	0.10
7/29/2021/6:07:14 PM	3960	6	F420/W60/M180	Inf	-25.930	0.762	93.74	92.02	92.86	21.00	184.9	-78.973	0.962	93.15	88.96	91.03	21.00	Inf	-12.688	0.497	95.14	93.95	94.59	21.00	256.8	-98.371	0.971	93.37	88.53	91.27	21.00	-Inf	0.972	0.027	96.91	95.54	96.23	20.94	286.3	-126.702	0.984	94.26	87.77	91.09	20.94	255.7	-124.146	0.982	95.10	88.59	92.09	20.94	296.2	-94.461	0.977	95.13	90.09	92.78	20.94	20.99	21.00	0.10	20.96	21.00	0.10
7/29/2021/6:18:14 PM	4620	7	F420/W60/M180	Inf	-20.839	0.749	93.78	92.31	93.08	21.02	260.8	-111.174	0.974	93.78	88.19	91.06	21.02	Inf	-12.972	0.558	95.29	93.96	94.56	21.02	274.6	-105.181	0.982	93.71	88.41	91.40	21.02	Inf	-3.243	0.003	97.04	95.59	96.28	21.03	299.4	-132.273	0.983	94.31	87.10	91.08	21.03	267.8	-129.763	0.983	95.03	88.22	92.04	21.03	271.0	-86.418	0.965	95.57	91.02	93.46	21.03	21.02	21.00	0.10	21.02	21.00	0.10
