Date & time of file creation	12/8/2021 3:16 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_12_1_2021\empty_pre_12.8.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_12_1_2021\empty_pre_12.8.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
Chamber 1	1	59.0000	29.4200	0.00	100.00	22.15	16.82																																							
Chamber 2	1	59.5300	29.4000	0.00	100.00	22.15	16.82																																							
Chamber 3	1	59.5000	29.3300	0.00	100.00	22.20	16.82																																							
Chamber 4	1	59.5000	29.2000	0.00	100.00	22.21	16.82																																							
Chamber 5	1	58.0000	28.7700	0.00	100.00	21.97	16.82																																							
Chamber 6	1	58.1000	28.4900	0.00	100.00	21.80	16.81																																							
Chamber 7	1	58.3000	28.7300	0.00	100.00	21.70	16.82																																							
Chamber 8	1	58.3600	28.6200	0.00	100.00	21.60	16.82																																							
																																														
																																														
Ambient temp N°1	1	0.0000	0.0000	0.00	0.00	Not used	Not used																																							
Ambient temp N°2	1	0.0000	0.0000	0.00	0.00	Not used	Not used																																							
																																														
																																														
																																														
																																														
EXPERIMENT DATA																																														
Parameter/Channel	Chamber vol [mL]	Tube vol [mL]	Wet weight [g]	Density [kg/L]	Fish length [cm]	Fish width [cm]	Fish depth [cm]	Cross section area [cm2]																																						
Chamber 1	270	47	15.98	0.99	0	Not used	Not used	Not used																																						
Chamber 2	270	47	10.89	0.99	Not used	Not used	Not used	Not used																																						
Chamber 3	270	47	14.39	0.99	Not used	Not used	Not used	Not used																																						
Chamber 4	270	47	20.13	1	Not used	Not used	Not used	Not used																																						
Chamber 5	270	47	16.41	0.99	0	Not used	Not used	Not used																																						
Chamber 6	270	47	19.190	1.01	Not used	Not used	Not used	Not used																																						
Chamber 7	270	47	12.87	0.99	Not used	Not used	Not used	Not used																																						
Chamber 8	270	47	14.1	1	Not used	Not used	Not used	Not used																																						
																																														
																																														
																																														
																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [mg/L]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [mg/L]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [mg/L]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [mg/L]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [mg/L]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [mg/L]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [mg/L]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [mg/L]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
12/8/2021/3:17:00 PM	Flush	1013	0	28.87	21.05	8.62267993415763	28.9	21.05	8.60131021932701	28.8	21.05	8.62713195808068	28.59	21.05	8.69658353128022	28.1929	21.05	8.64226883941904	27.98	21.05	8.60398143368084	28.1629	21.05	8.64583045855748	28.0829	21.05	8.6289127676499	NA	NA	NA	NA	21.05	21.05	OFF	20.96	20.96	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
12/8/2021/3:17:01 PM	F1	1013	0	28.88	21.05	8.61466629109615	28.89	21.05	8.60843345760389	28.8	21.05	8.62713195808068	28.67	21.05	8.63336479157295	28.195	21.05	8.64048802984982	27.9825	21.05	8.60220062411162	28.165	21.05	8.64404964898826	28.0875	21.05	8.62535114851146	NA	NA	NA	NA	21.05	21.05	OFF	20.96	20.96	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
12/8/2021/3:17:02 PM	F1	1013	0	28.89	21.05	8.60665264803466	28.89	21.05	8.60843345760389	28.8	21.05	8.62713195808068	28.69	21.05	8.61733750544998	28.18	21.05	8.65295369683436	27.9925	21.05	8.59418698105013	28.16	21.05	8.6476112681267	28.0825	21.05	8.6289127676499	NA	NA	NA	NA	21.05	21.05	OFF	20.96	20.96	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
12/8/2021/3:17:03 PM	F1	1013	0	28.89	21.06	8.60319102244222	28.87	21.06	8.62099563962443	28.8	21.06	8.62366633220176	28.65	21.06	8.64592210367952	28.175	21.06	8.65393418141151	27.9975	21.06	8.58627663611913	28.185	21.06	8.62455656306087	28.09	21.06	8.62010540876532	NA	NA	NA	NA	21.06	21.06	OFF	20.96	20.96	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
12/8/2021/3:17:04 PM	F1	1013	0	28.87	21.06	8.61921517790621	28.88	21.06	8.61387379275155	28.81	21.06	8.61565425446977	28.63	21.06	8.66105602828439	28.1675	21.06	8.65927556656617	27.985	21.06	8.59606917556934	28.1725	21.06	8.63434910251108	28.09	21.06	8.62010540876532	NA	NA	NA	NA	21.06	21.06	OFF	20.96	20.96	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
12/8/2021/3:17:05 PM	F1	1013	0	28.89	21.06	8.60319102244222	28.88	21.06	8.61387379275155	28.83	21.06	8.60052032986489	28.67	21.06	8.62989794821553	28.185	21.06	8.64592210367952	27.975	21.06	8.60408125330133	28.1825	21.06	8.62633702477909	28.09	21.06	8.62010540876532	NA	NA	NA	NA	21.06	21.06	OFF	20.96	20.96	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
12/8/2021/3:17:06 PM	F1	1013	0	28.86	21.06	8.6272272556382	28.88	21.06	8.61387379275155	28.82	21.06	8.60764217673777	28.67	21.06	8.62989794821553	28.1725	21.06	8.65571464312973	27.985	21.06	8.59606917556934	28.19	21.06	8.62099563962443	28.0925	21.06	8.61743471618799	NA	NA	NA	NA	21.06	21.06	OFF	20.96	20.96	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
12/8/2021/3:17:07 PM	F1	1013	0	28.88	21.06	8.61120310017422	28.88	21.06	8.61387379275155	28.8	21.06	8.62366633220176	28.64	21.06	8.6530439505524	28.18	21.06	8.64948302711596	27.9775	21.06	8.60230079158311	28.185	21.06	8.62455656306087	28.095	21.06	8.61565425446977	NA	NA	NA	NA	21.06	21.06	OFF	20.9625	20.96	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
12/8/2021/3:17:08 PM	F1	1013	0	28.88	21.06	8.61120310017422	28.88	21.06	8.61387379275155	28.8	21.06	8.62366633220176	28.7	21.06	8.60586171501955	28.1775	21.06	8.65126348883418	28.005	21.06	8.58004502010535	28.17	21.06	8.63701979508841	28.085	21.06	8.62366633220176	NA	NA	NA	NA	21.06	21.06	OFF	20.9675	20.97	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
12/8/2021/3:17:09 PM	F1	1013	0	28.87	21.06	8.61921517790621	28.87	21.06	8.62099563962443	28.78	21.06	8.63969048766574	28.61	21.06	8.67708018374838	28.1725	21.06	8.65571464312973	28.015	21.06	8.57203294237336	28.1675	21.06	8.63880025680663	28.095	21.06	8.61565425446977	NA	NA	NA	NA	21.06	21.06	OFF	20.96	20.96	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
12/8/2021/3:17:10 PM	F1	1013	0	28.87	21.06	8.61921517790621	28.88	21.06	8.61387379275155	28.83	21.06	8.60052032986489	28.65	21.06	8.64592210367952	28.1775	21.06	8.65126348883418	28.005	21.06	8.58004502010535	28.1675	21.06	8.63880025680663	28.08	21.06	8.62811748649731	NA	NA	NA	NA	21.06	21.06	OFF	20.96	20.96	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
