8/11/2021/3:16:46 PM	599	1	F420/W60/M120	281.2	-173.933	0.980	94.01	88.13	91.20	23.54	348.4	-171.462	0.969	93.55	87.47	90.57	23.54	240.1	-130.563	0.978	93.82	89.05	91.66	23.54	306.3	-173.224	0.985	94.23	88.11	91.23	23.54	349.3	-179.592	0.987	92.59	86.76	89.68	23.49	303.1	-156.808	0.966	93.64	88.10	91.05	23.49	386.4	-179.137	0.955	93.65	87.90	90.70	23.49	287.1	-129.175	0.961	93.79	89.13	91.11	23.49	23.30	21.00	0.10	23.26	21.00	0.10
8/11/2021/3:26:46 PM	1199	2	F420/W60/M120	298.2	-193.885	0.979	94.00	86.89	90.81	24.04	344.5	-178.292	0.973	93.39	87.30	90.30	24.04	244.1	-141.365	0.976	93.02	88.15	90.92	24.04	307.9	-183.058	0.982	93.73	87.14	90.69	24.04	390.1	-210.534	0.987	92.00	84.98	88.47	23.97	287.9	-157.449	0.960	93.34	87.32	90.69	23.97	302.7	-147.642	0.945	91.99	86.95	89.21	23.97	247.3	-118.842	0.965	94.28	90.19	92.22	23.97	23.93	21.00	0.10	23.89	21.00	0.10
8/11/2021/3:36:46 PM	1799	3	F420/W60/M120	310.8	-203.398	0.976	93.87	86.75	90.48	24.07	326.7	-170.483	0.972	93.06	87.07	90.09	24.07	266.8	-155.827	0.979	93.51	87.88	90.68	24.07	293.6	-175.974	0.986	93.21	87.02	90.06	24.07	298.0	-162.097	0.978	92.04	86.21	88.94	24.00	299.2	-164.683	0.976	93.83	87.95	90.77	24.00	328.3	-161.122	0.975	93.18	87.41	90.33	24.00	291.2	-140.861	0.962	93.51	88.14	90.62	24.00	24.08	21.00	0.10	24.03	21.00	0.10
8/11/2021/3:46:46 PM	2399	4	F420/W60/M120	283.7	-185.738	0.979	93.51	87.25	90.49	24.06	383.4	-199.641	0.976	92.64	85.71	89.52	24.06	240.6	-140.636	0.982	92.62	87.73	90.35	24.06	315.1	-188.658	0.982	93.58	87.29	90.41	24.06	333.6	-181.919	0.980	92.04	85.84	88.84	23.99	305.6	-168.856	0.966	93.29	87.24	90.33	23.99	322.7	-159.142	0.960	93.35	88.02	90.40	23.99	336.7	-163.284	0.975	94.05	88.42	90.87	23.99	24.08	21.00	0.10	24.03	21.00	0.10
8/11/2021/3:56:46 PM	2999	5	F420/W60/M120	302.6	-197.618	0.978	93.88	87.09	90.71	24.05	359.1	-186.694	0.968	93.18	86.52	89.98	24.05	266.6	-155.201	0.976	93.08	87.74	90.65	24.05	316.2	-188.850	0.936	93.42	87.29	90.96	24.05	316.3	-172.275	0.972	92.06	85.84	89.30	23.99	305.4	-168.393	0.967	93.22	87.65	90.60	23.99	293.6	-144.659	0.970	91.42	86.55	88.75	23.99	293.3	-142.268	0.958	93.35	88.26	91.09	23.99	24.07	21.00	0.10	24.03	21.00	0.10
8/11/2021/4:06:46 PM	3600	6	F420/W60/M120	268.8	-169.796	0.984	93.40	87.35	90.37	24.19	365.3	-184.058	0.970	93.12	86.81	89.93	24.19	285.5	-160.202	0.985	93.13	87.70	90.38	24.19	351.7	-204.174	0.979	93.48	86.42	90.14	24.19	350.4	-184.048	0.985	92.64	86.12	89.46	24.12	315.8	-167.336	0.964	93.74	87.94	91.13	24.12	261.6	-122.331	0.965	93.07	88.14	90.44	24.12	282.6	-130.236	0.968	94.03	89.38	91.74	24.12	24.10	21.00	0.10	24.05	21.00	0.10
8/11/2021/4:16:46 PM	4199	7	F420/W60/M120	297.6	-191.528	0.979	93.67	86.98	90.36	24.58	370.6	-189.776	0.975	92.69	86.25	89.49	24.58	267.7	-152.631	0.962	92.61	87.31	90.38	24.58	319.8	-188.135	0.979	93.31	87.21	90.55	24.58	331.3	-176.278	0.984	92.38	85.90	89.14	24.51	339.3	-182.741	0.971	93.57	86.58	90.48	24.51	285.7	-136.317	0.973	91.49	86.28	88.87	24.51	312.7	-146.998	0.979	93.50	88.40	90.97	24.51	24.49	21.00	0.10	24.44	21.00	0.10
8/11/2021/4:26:46 PM	4800	8	F420/W60/M120	308.1	-200.605	0.983	93.83	86.49	90.26	24.93	448.5	-232.836	0.976	92.76	84.90	88.83	24.93	280.1	-161.790	0.986	92.94	87.74	90.28	24.93	596.6	-357.268	0.956	91.00	78.55	85.83	24.93	367.4	-198.494	0.981	91.84	85.11	88.68	24.86	356.2	-194.691	0.979	92.94	86.36	89.77	24.86	316.4	-153.711	0.965	91.83	86.22	88.97	24.86	402.8	-193.083	0.984	93.49	87.43	90.59	24.86	24.83	21.00	0.10	24.77	21.00	0.10
8/11/2021/4:36:46 PM	5399	9	F420/W60/M120	350.7	-232.792	0.985	93.47	86.02	89.69	25.02	491.2	-259.288	0.979	92.40	83.25	87.54	25.02	298.9	-176.812	0.982	92.40	86.42	89.62	25.02	648.8	-392.939	0.987	91.70	78.63	85.72	25.02	370.5	-204.832	0.989	91.82	85.03	88.39	24.94	356.6	-199.538	0.976	92.74	85.79	89.22	24.94	309.7	-154.926	0.970	91.11	85.50	88.16	24.94	379.4	-186.397	0.988	93.02	86.36	89.88	24.94	25.01	21.00	0.10	24.96	21.00	0.10
8/11/2021/4:46:46 PM	5999	10	F420/W60/M120	299.5	-199.518	0.983	93.05	86.40	89.95	24.99	465.6	-246.366	0.976	91.82	83.37	88.21	24.99	281.3	-167.039	0.982	91.99	86.30	89.43	24.99	528.2	-320.582	0.979	92.34	81.34	87.01	24.99	332.2	-184.186	0.981	91.50	84.69	88.08	24.92	340.6	-191.015	0.974	92.35	86.01	89.12	24.92	302.2	-151.601	0.975	90.80	85.30	88.03	24.92	351.3	-173.077	0.986	92.97	87.23	90.13	24.92	25.02	21.00	0.10	24.97	21.00	0.10
8/11/2021/4:56:46 PM	6599	11	F420/W60/M120	317.9	-210.659	0.986	92.53	85.32	89.07	25.05	398.5	-210.164	0.974	91.57	83.97	87.96	25.05	288.8	-170.380	0.986	91.90	86.61	89.35	25.05	397.6	-240.829	0.986	92.18	83.78	88.43	25.05	340.9	-188.400	0.978	91.92	84.97	88.46	25.00	393.9	-220.037	0.975	92.14	84.69	88.65	25.00	277.6	-138.836	0.966	90.69	85.58	87.98	25.00	365.1	-179.220	0.984	93.39	87.27	90.43	25.00	25.04	21.00	0.10	24.98	21.00	0.10
