Date & time of file creation	10/2/2021 11:11 AM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_9.27.2021\MMR_31_LF_DB_10.2.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_9.27.2021\MMR_31_LF_DB_10.2.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
Chamber 1	1	56.0000	28.7500	0.00	100.00	21.91	20.65																																							
Chamber 2	1	56.0000	28.7800	0.00	100.00	21.91	20.65																																							
Chamber 3	1	56.0000	28.6500	0.00	100.00	21.91	20.65																																							
Chamber 4	1	56.0000	28.5500	0.00	100.00	21.91	20.65																																							
Chamber 5	1	60.3900	27.7600	0.00	100.00	20.00	20.00																																							
Chamber 6	1	60.3900	27.7500	0.00	100.00	20.00	20.00																																							
Chamber 7	1	60.3900	27.7700	0.00	100.00	20.00	20.00																																							
Chamber 8	1	60.3900	27.7200	0.00	100.00	20.00	20.00																																							
																																														
																																														
Ambient temp N°1	1	0.0000	0.0000	0.00	0.00	Not used	Not used																																							
																																														
																																														
																																														
																																														
																																														
EXPERIMENT DATA																																														
Parameter/Channel	Chamber vol [mL]	Tube vol [mL]	Wet weight [g]	Density [kg/L]	Fish length [cm]	Fish width [cm]	Fish depth [cm]	Cross section area [cm2]																																						
Chamber 1	270	47	19.420	0.971	0	Not used	Not used	Not used																																						
Chamber 2	270	47	15.68	1.04	Not used	Not used	Not used	Not used																																						
Chamber 3	270	47	12.86	0.988	Not used	Not used	Not used	Not used																																						
Chamber 4	270	47	18.170	0.956	Not used	Not used	Not used	Not used																																						
Chamber 5	270	47	12.64	0.97	0	Not used	Not used	Not used																																						
Chamber 6	270	47	13.05	1	Not used	Not used	Not used	Not used																																						
Chamber 7	270	47	12.51	0.96	Not used	Not used	Not used	Not used																																						
Chamber 8	270	47	15.2	1.01	Not used	Not used	Not used	Not used																																						
																																														
																																														
																																														
																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [mg/L]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [mg/L]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [mg/L]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [mg/L]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [mg/L]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [mg/L]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [mg/L]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [mg/L]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
10/2/2021/11:11:45 AM	Flush	1013	0	28.03	30.95	6.37658382309146	28	30.95	6.41003914220527	27.65	30.95	6.55798599784188	27.53	30.95	6.58028954391775	27.11	30.95	6.58475025313292	27.27	30.95	6.48066703811219	26.99	30.95	6.66578647054192	26.95	30.95	6.66281266439847	NA	NA	NA	NA	30.95	30.95	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:46 AM	Flush	1013	0	28.0225	30.95	6.38104453230664	28	30.95	6.41003914220527	27.6425	30.95	6.56244670705705	27.53	30.95	6.58028954391775	27.105	30.95	6.58772405927637	27.26	30.95	6.48661465039909	26.985	30.95	6.66876027668537	26.965	30.95	6.65389124596812	NA	NA	NA	NA	30.95	30.95	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:47 AM	Flush	1013	0	28.0125	30.95	6.3877355961294	28	30.95	6.41003914220527	27.6325	30.95	6.56839431934395	27.545	30.95	6.57062467395154	27.11	30.95	6.58475025313292	27.245	30.95	6.49553606882944	26.97	30.95	6.67842514665158	26.975	30.95	6.64720018214536	NA	NA	NA	NA	30.95	30.95	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:48 AM	Flush	1013	0	28.0175	30.95	6.38476178998595	28.015	30.95	6.40111772377492	27.6375	30.95	6.5654205132005	27.49	30.95	6.60482344460121	27.115	30.95	6.58177644698948	27.25	30.95	6.49256226268599	26.965	30.95	6.68139895279503	26.965	30.95	6.65389124596812	NA	NA	NA	NA	30.95	30.95	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:49 AM	Flush	1013	0	28.0275	30.95	6.37807072616319	28.005	30.95	6.40706533606182	27.6475	30.95	6.55947290091361	27.4775	30.95	6.61300141149569	27.115	30.95	6.58177644698948	27.28	30.95	6.47397597428943	26.975	30.95	6.67545134050813	26.965	30.95	6.65389124596812	NA	NA	NA	NA	30.95	30.95	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:50 AM	Flush	1013	0	28.0225	30.95	6.38104453230664	27.985	30.95	6.41970401217148	27.6425	30.95	6.56244670705705	27.48	30.95	6.61151450842397	27.125	30.95	6.57508538316671	27.28	30.95	6.47397597428943	26.995	30.95	6.66281266439847	26.97	30.95	6.65017398828881	NA	NA	NA	NA	30.95	30.95	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:51 AM	Flush	1013	0	28.0125	30.95	6.3877355961294	27.98	30.95	6.42267781831493	27.64	30.95	6.56393361012878	27.5025	30.95	6.59738892924258	27.1175	30.95	6.58028954391775	27.26	30.95	6.48661465039909	26.9975	30.95	6.66132576132675	26.97	30.95	6.65017398828881	NA	NA	NA	NA	30.95	30.95	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:52 AM	F1	1013	0	28.025	30.96	6.3777243670272	28.0025	30.96	6.40671402324096	27.6475	30.96	6.55686557593787	27.5475	30.96	6.5672721191941	27.12	30.96	6.57693533793202	27.26	30.96	6.48476309766262	26.99	30.96	6.6639043065733	26.975	30.96	6.64532119361576	NA	NA	NA	NA	30.9575	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:53 AM	F1	1013	0	28.03	30.96	6.374751068954	28.0175	30.96	6.39705080450304	27.6425	30.96	6.55983887401108	27.515	30.96	6.58659855666994	27.11	30.96	6.58288193407843	27.275	30.96	6.47509987892471	26.995	30.96	6.66018768398179	26.975	30.96	6.64532119361576	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:54 AM	F1	1013	0	28.015	30.95	6.38550524152181	28.0125	30.95	6.40260462684665	27.64	30.95	6.56393361012878	27.515	30.95	6.5892109623481	27.1025	30.95	6.5892109623481	27.2775	30.95	6.47546287736116	26.9937	30.95	6.66281266439847	26.9763	30.95	6.6464567306095	NA	NA	NA	NA	30.9525	30.95	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:55 AM	F1	1013	0	28.01	30.96	6.38664426124682	27.995	30.96	6.41117397035077	27.6175	30.96	6.57619201341372	27.505	30.96	6.59328847733465	27.115	30.96	6.57990863600522	27.27	30.96	6.47807317699791	26.995	30.96	6.66093100850009	26.975	30.96	6.64532119361576	NA	NA	NA	NA	30.9575	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:56 AM	F1	1013	0	28.01	30.96	6.38664426124682	27.9825	30.96	6.41860721553379	27.6175	30.96	6.57544868889541	27.515	30.96	6.58659855666994	27.11	30.96	6.58288193407843	27.255	30.96	6.48699307121753	26.99	30.96	6.6639043065733	26.96	30.96	6.65424108783538	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:57 AM	F1	1013	0	28.01	30.96	6.38664426124682	28.0025	30.96	6.40671402324096	27.62	30.96	6.57396203985881	27.535	30.96	6.57470536437711	27.1125	30.96	6.58065196052352	27.2275	30.96	6.50408953513847	26.98	30.96	6.66985090271971	26.9687	30.96	6.64903781620727	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:58 AM	F1	1013	0	28.0175	30.95	6.38401833845009	27.9875	30.95	6.41747365756389	27.635	30.95	6.56690741627223	27.5325	30.95	6.57805918931016	27.11	30.95	6.58475025313292	27.235	30.95	6.50148368111634	26.97	30.95	6.67842514665158	26.97	30.95	6.65017398828881	NA	NA	NA	NA	30.9525	30.95	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:11:59 AM	F1	1013	0	28.0125	30.96	6.38515761221022	28.025	30.96	6.39333418191154	27.655	30.96	6.55240562882807	27.5075	30.96	6.59180182829805	27.095	30.96	6.59254515281635	27.24	30.96	6.49665628995545	26.98	30.96	6.66985090271971	26.96	30.96	6.65498441235368	NA	NA	NA	NA	30.9575	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:00 AM	F1	1013	0	28.025	30.96	6.3777243670272	28.0325	30.96	6.38813091028342	27.6525	30.96	6.55389227786467	27.515	30.96	6.58659855666994	27.1	30.96	6.58882853022484	27.225	30.96	6.50557618417507	26.985	30.96	6.6668776046465	26.94	30.96	6.6668776046465	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:01 AM	F1	1013	0	28.0075	30.96	6.38813091028342	28.015	30.96	6.39853745353965	27.6425	30.96	6.55983887401108	27.4975	30.96	6.59774842444446	27.11	30.96	6.58288193407843	27.2325	30.96	6.50111623706526	26.9887	30.96	6.6646476310916	26.9325	30.96	6.67208087627461	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:02 AM	F1	1013	0	28.0225	30.96	6.37921101606381	28.01	30.96	6.40151075161285	27.6475	30.96	6.55686557593787	27.4825	30.96	6.60741164318238	27.095	30.96	6.59180182829805	27.24	30.96	6.49665628995545	26.99	30.96	6.6639043065733	26.95	30.96	6.66093100850009	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:03 AM	F1	1013	0	28.0225	30.96	6.37921101606381	28.0175	30.96	6.39705080450304	27.6425	30.96	6.55983887401108	27.51	30.96	6.59031517926144	27.1	30.96	6.58882853022484	27.23	30.96	6.50260288610186	26.985	30.96	6.6668776046465	26.955	30.96	6.65795771042688	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:04 AM	F1	1013	0	28.02	30.96	6.38069766510041	28.02	30.96	6.39556415546644	27.64	30.96	6.56132552304768	27.5275	30.96	6.57916531148692	27.1075	30.96	6.58436858311503	27.2263	30.96	6.50483285965677	26.99	30.96	6.6639043065733	26.9563	30.96	6.65721438590858	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:05 AM	F1	1013	0	27.9975	30.96	6.39407750642984	28.0125	30.96	6.40002410257625	27.64	30.96	6.56132552304768	27.5	30.96	6.59626177540786	27.105	30.96	6.58585523215163	27.235	30.96	6.49962958802866	26.985	30.96	6.6668776046465	26.95	30.96	6.66093100850009	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:06 AM	F1	1013	0	27.9975	30.96	6.39407750642984	27.9725	30.96	6.4245538116802	27.64	30.96	6.56132552304768	27.52	30.96	6.58362525859673	27.1	30.96	6.58882853022484	27.235	30.96	6.49962958802866	26.985	30.96	6.6668776046465	26.94	30.96	6.6668776046465	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:07 AM	F1	1013	0	28	30.96	6.39259085739323	27.9825	30.96	6.41860721553379	27.6325	30.96	6.5665287946758	27.4925	30.96	6.60146504703597	27.09	30.96	6.59477512637125	27.2175	30.96	6.51003613128488	26.9775	30.96	6.67133755175631	26.94	30.96	6.6668776046465	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:08 AM	F1	1013	0	28.0075	30.96	6.38813091028342	28.005	30.96	6.40522737420436	27.63	30.96	6.5680154437124	27.5025	30.96	6.59477512637125	27.09	30.96	6.59477512637125	27.22	30.96	6.50854948224827	26.98	30.96	6.66985090271971	26.94	30.96	6.6668776046465	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:09 AM	F1	1013	0	28.0025	30.96	6.39110420835663	28.01	30.96	6.40151075161285	27.6225	30.96	6.57247539082221	27.5025	30.96	6.59477512637125	27.09	30.96	6.59477512637125	27.235	30.96	6.49962958802866	26.985	30.96	6.6668776046465	26.935	30.96	6.67059422723801	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:10 AM	F1	1013	0	28.0075	30.96	6.38813091028342	27.995	30.96	6.41117397035077	27.635	30.96	6.56429882112089	27.5225	30.96	6.58213860956013	27.1025	30.96	6.58734188118824	27.2338	30.96	6.50037291254696	26.9675	30.96	6.67802747242103	26.9425	30.96	6.6653909556099	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:11 AM	F1	1013	0	28.025	30.96	6.3777243670272	28.005	30.96	6.40522737420436	27.625	30.96	6.5709887417856	27.515	30.96	6.58659855666994	27.1	30.96	6.58882853022484	27.215	30.96	6.51226610483978	26.965	30.96	6.67951412145763	26.935	30.96	6.67059422723801	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:12 AM	F1	1013	0	28.015	30.96	6.38367096317362	28.0325	30.96	6.38813091028342	27.635	30.96	6.56429882112089	27.5175	30.96	6.58511190763333	27.105	30.96	6.58585523215163	27.195	30.96	6.52415929713261	26.955	30.96	6.68546071760404	26.92	30.96	6.68025744597593	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
10/2/2021/11:12:13 AM	F1	1013	0	28.0175	30.96	6.38218431413701	27.995	30.96	6.41117397035077	27.6325	30.96	6.5665287946758	27.52	30.96	6.58362525859673	27.1075	30.96	6.58436858311503	27.2087	30.96	6.51598272743129	26.9775	30.96	6.67133755175631	26.9262	30.96	6.67579749886612	NA	NA	NA	NA	30.96	30.96	OFF	NA	NA	OFF	NA	0	NA	OFF	NA	0	NA	OFF	NA
